,ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetEarthRadius,PlanetEquilibriumTemperature,PlanetInsolationValue,StellarEffectiveTemperature,StellarLogG,StellarSunRadius,RightAscension,Declination,PlanetType,PlanetName,StellarSunLuminosity,DistanceFromStarCoreinAU,StarClassification,MainSequence,PlanetEarthSize,StellarSunSize
12661,K00220.02,CFRM,4.12511935,2.877,114.7,0.88,1016.0,252.18,5598.0,4.565,0.83,295.94641,42.65892,Terrestrial,Kepler-119 c,0.7318131325484332,0.002037909308983995,G,0,2.8545432384361913,2.3950957848241954
12662,K02006.01,CFRM,3.27344784,1.7292,262.5,0.81,625.0,36.05,3758.0,4.769,0.496,287.34674,47.772961,Terrestrial,Kepler-1049 b,0.08881765639349656,0.0018777470749161242,K,0,2.226094855221884,0.5111326678662814
12663,K02013.01,CFRM,2.41434868,1.2701,191.0,0.97,953.0,195.08,4507.0,4.573,0.724,291.41864,39.127419,Terrestrial,Kepler-1053 b,0.2682126939853101,0.0014027276724421468,K,1,3.822995722573009,1.5896602251340965
12664,K02029.02,CFRM,10.05550267,2.951,147.7,0.92,694.0,54.96,5208.0,4.563,0.772,299.89651,46.051971,Terrestrial,Kepler-352 b,0.5099078904536453,0.0036438675131764803,G,0,3.261760666984705,1.9272608987680662
12665,K02273.01,CFRM,6.11010439,2.314,59.7,0.93,1125.0,378.84,6213.0,4.387,1.195,294.91156,46.491459,Terrestrial,Kepler-1169 b,1.5986884950359808,0.0024575031590470227,F,1,3.3692827227513673,7.148128072967154
12666,K02352.02,CFRM,5.62904396,3.7295,39.5,1.39,1576.0,1459.41,6197.0,3.837,2.188,285.1828,43.831078,Terrestrial,Kepler-381 b,2.8971023079010574,0.0016855177528962877,F,0,11.24949456098822,43.876357083264665
12667,K02281.01,CFRM,0.769854899,1.0243,109.6,0.93,1650.0,1756.8,5173.0,4.55,0.822,293.1311,45.663551,Terrestrial,Kepler-1173 b,0.528484508113598,0.0006561377772836016,K,1,3.3692827227513673,2.326505384040789
12668,K02208.01,CFRM,2.344512589,1.4116,58.9,0.97,1471.0,1106.25,5821.0,4.328,1.132,290.54364,47.725887,Terrestrial,Kepler-1141 b,1.166883110310049,0.0012286469560176547,G,1,3.822995722573009,6.0761416508961155
12669,K02287.01,CFRM,16.09227518,2.1072,128.5,0.98,503.0,15.15,4657.0,4.641,0.67,294.94858,46.438641,Terrestrial,Kepler-378 b,0.2829373517388879,0.0051698613943554,K,0,3.942455830423312,1.2598331083621694
12670,K02079.01,CFRM,0.693842661,1.6197,49.3,0.83,2161.0,5182.78,5457.0,4.239,1.196,294.97882,46.00565,Terrestrial,Kepler-1087 b,0.9522204947734947,0.0005127757153761025,G,0,2.3950957848241954,7.166088185365396
12671,K02158.01,CFRM,4.5620407,2.8521,81.6,2.82,1533.0,1306.97,5343.0,3.764,2.506,297.65143,40.352551,Terrestrial,Kepler-1800 b,1.8336324800209367,0.001416978990718552,G,0,93.93683733321207,65.92221772595978
12672,K02238.01,CFRM,1.646801683,1.1966,284.2,0.86,806.0,99.8,3810.0,4.753,0.513,290.43402,44.107651,Terrestrial,Kepler-1152 b,0.09705273926652976,0.0011797193480425727,K,0,2.6643051424956123,0.5655105411839594
12673,K02169.01,CFRM,5.45298742,2.1328,86.0,0.92,904.0,158.12,5450.0,4.563,0.842,285.20749,45.38435,Terrestrial,Kepler-1130 b,0.6669428644464135,0.0024569198344626957,G,0,3.261760666984705,2.500488628264282
12674,K02169.02,CFRM,3.26662733,2.056,59.9,0.68,1072.0,312.85,5450.0,4.563,0.842,285.20749,45.38435,Terrestrial,Kepler-1130 c,0.6669428644464135,0.001746691913042769,G,0,1.3170896816713946,2.500488628264282
12675,K02169.03,CFRM,4.27226421,2.113,48.9,0.64,981.0,218.63,5450.0,4.563,0.842,285.20749,45.38435,Terrestrial,Kepler-1130 d,0.6669428644464135,0.002089438110479164,G,0,1.0980662194435238,2.500488628264282
12676,K02492.01,CFRM,0.984941669,1.9724,81.4,1.49,2335.0,7044.68,5825.0,4.046,1.662,285.40494,49.99474,Terrestrial,Kepler-1258 b,1.7179292258394567,0.000590761348039383,G,0,13.856304369132936,19.230105534534623
12677,K02498.01,CFRM,6.73808701,2.591,92.9,0.73,786.0,90.19,5168.0,4.566,0.769,291.62878,41.208599,Terrestrial,Kepler-390 b,0.4925007425025181,0.002795531081892778,K,1,1.6295105990953873,1.9048800293410748
12678,K02426.01,CFRM,4.16056658,2.61,75.8,0.7,985.0,222.54,5481.0,4.574,0.815,284.90302,43.95396,Terrestrial,Kepler-1235 b,0.6603700173677726,0.00206077086420121,G,0,1.4367550402417317,2.267573826626005
12679,K02585.01,CFRM,5.34182466,3.577,70.5,0.95,1125.0,379.09,5767.0,4.287,1.135,288.66077,43.36808,Terrestrial,Kepler-392 b,1.127161631517565,0.002062823205429608,G,1,3.5913640018287314,6.124578336871677
12680,K02662.01,CFRM,2.10433534,1.1168,242.1,0.79,662.0,45.34,3605.0,4.837,0.433,285.92889,38.520981,Terrestrial,Kepler-1308 b,0.06565979196845012,0.0014396239638614667,M,1,2.0652369337776775,0.34005745354334965
12681,K02593.01,CFRM,14.7966306,5.613,56.1,0.98,874.0,138.25,6175.0,4.299,1.307,281.83533,44.155918,Terrestrial,Kepler-1285 b,1.7061372505461356,0.0042025654573115126,F,1,3.942455830423312,9.352234158846743
12682,K02443.02,CFRM,11.8376933,3.381,92.9,1.0,826.0,110.03,5772.0,4.351,1.003,287.79819,45.656712,Terrestrial,Kepler-387 c,0.9995321149221599,0.0036056444061660043,G,1,4.1887902047863905,4.226602527062331
12683,K00241.03,CFRM,3.41045981,2.866,136.2,1.06,892.0,149.88,4983.0,4.66,0.651,286.75278,49.064911,Terrestrial,Kepler-124 b,0.3603587461028539,0.0018549651950058538,K,0,4.988916154543868,1.155663973903719
12684,K02527.01,CFRM,1.385787741,1.6449,85.4,0.55,1008.0,245.15,4239.0,4.667,0.6,287.1427,43.616051,Terrestrial,Kepler-1850 b,0.17393839025189084,0.0010076781657350155,K,0,0.696909970321336,0.9047786842338602
12685,K00251.02,CFRM,5.77440326,1.768,245.3,0.8,529.0,18.6,3808.0,4.754,0.508,298.25812,47.604939,Terrestrial,Kepler-125 c,0.09590516590858071,0.002716468055836616,K,0,2.1446605848506324,0.5491357853472615
12686,K02466.01,CFRM,3.17323012,1.9094,204.5,0.88,830.0,112.21,4500.0,4.632,0.633,284.82803,44.60873,Terrestrial,Kepler-388 b,0.23304741764179304,0.0017240364369318997,K,0,2.8545432384361913,1.062428566245459
12687,K02466.02,CFRM,13.2970695,3.283,219.7,0.91,515.0,16.64,4500.0,4.632,0.633,284.82803,44.60873,Terrestrial,Kepler-388 c,0.23304741764179304,0.004476984187319871,K,0,3.1565508234110853,1.062428566245459
12688,K02399.01,CFRM,1.916940872,1.4243,105.1,0.89,1246.0,571.25,5083.0,4.468,0.872,294.88965,49.379768,Terrestrial,Kepler-1222 b,0.5226217183929469,0.0011442494022112523,K,1,2.9529672418780573,2.777397652538529
12689,K02623.01,CFRM,5.57654782,3.673,53.6,0.92,1183.0,462.81,6187.0,4.341,1.238,290.02591,48.335949,Terrestrial,Kepler-1293 b,1.6286645316389305,0.0022441636632593758,F,1,3.261760666984705,7.947866128185295
12690,K02627.01,CFRM,8.38395796,5.2,108.5,3.24,1285.0,645.64,5405.0,3.741,2.605,292.12521,41.40781,Terrestrial,Kepler-1296 b,1.9960942822571939,0.0021034654589589816,G,0,142.4700707342006,74.04773730377966
12691,K02628.01,CFRM,1.68189051,2.992,83.2,1.27,1790.0,2432.14,5827.0,4.191,1.374,289.95651,47.02039,Terrestrial,Kepler-1297 b,1.4221890644335182,0.0009147964197363253,G,0,8.580246646050963,10.865477266398905
12692,K02845.01,CFRM,1.574090323,1.5796,224.9,0.93,998.0,234.92,4313.0,4.662,0.65,288.41653,47.878731,Terrestrial,Kepler-1367 b,0.20193970572917092,0.001109151669917763,K,0,3.3692827227513673,1.1503465099894625
12693,K02924.01,CFRM,2.279523364,1.6202,126.8,0.87,1123.0,374.78,5017.0,4.516,0.797,292.4404,43.209431,Terrestrial,Kepler-1387 b,0.45334126834099203,0.0013157230957099274,K,1,2.758330916222452,2.1206235180421507
12694,K02707.02,CFRM,14.4252635,3.754,221.2,1.68,773.0,84.28,5467.0,4.271,1.152,299.50174,40.670799,Terrestrial,Kepler-399 b,0.9239305012456457,0.003960932694028324,G,0,19.8617016763017,6.403922191794628
12695,K02859.01,CFRM,3.4462125,2.101,83.5,0.7,1015.0,251.24,5374.0,4.555,0.721,288.83136,47.551991,Terrestrial,Kepler-1371 b,0.5399038730607197,0.0017536943511416395,G,0,1.4367550402417317,1.5699810248582269
12696,K02859.02,CFRM,2.005414293,1.934,59.5,0.65,1216.0,516.85,5374.0,4.555,0.721,288.83136,47.551991,Terrestrial,Kepler-1371 c,0.5399038730607197,0.001222689084635392,G,0,1.1503465099894625,1.5699810248582269
12697,K02951.01,CFRM,2.44358543,1.852,59.1,0.67,1249.0,574.37,5561.0,4.486,0.873,284.45947,40.142559,Terrestrial,Kepler-1393 b,0.7495771754327212,0.0013666344897709792,G,0,1.2598331083621694,2.7869638817557236
12698,K02961.01,CFRM,3.7847507,2.924,33.5,0.7,1311.0,699.15,6017.0,4.326,1.206,292.33755,47.6642,Terrestrial,Kepler-1395 b,1.4192466690137133,0.0017044483086236196,F,1,1.4367550402417317,7.34734668796817
12699,K02792.01,CFRM,2.12821621,3.146,25.9,0.7,1668.0,1831.55,5952.0,4.227,1.377,286.33835,48.744099,Terrestrial,Kepler-1349 b,1.5515871001900796,0.0011010797219932389,G,0,1.4367550402417317,10.936804023705117
12700,K02798.01,CFRM,0.916142298,1.1555,98.5,0.6,1212.0,507.47,4374.0,4.639,0.614,293.60873,42.197681,Terrestrial,Kepler-1351 b,0.20177809419462003,0.0007543482640072163,K,0,0.9047786842338602,0.969602491354801
12701,K02801.01,CFRM,6.99205021,5.037,33.4,1.06,1194.0,479.87,6057.0,4.139,1.467,299.16049,41.14373,Terrestrial,Kepler-1876 b,1.77276405930629,0.002299342904609865,F,0,4.988916154543868,13.224490556882866
12702,K02803.01,CFRM,2.37752442,2.307,32.1,0.53,1278.0,632.62,5615.0,4.505,0.936,294.86688,46.790562,Terrestrial,Kepler-1877 b,0.8353441219458454,0.0013746790861665086,G,0,0.6236145193179835,3.434916273284376
12703,K02805.01,CFRM,1.877878538,2.39,47.5,0.78,1701.0,1977.35,6324.0,4.352,1.115,290.69373,48.701481,Terrestrial,Kepler-1352 b,1.6011530326383152,0.0010765017024378643,F,0,1.9877987692617913,5.806483703115299
12704,K02730.01,CFRM,4.52158614,3.4702,106.2,1.31,1214.0,513.68,5576.0,4.201,1.289,284.67538,44.41777,Terrestrial,Kepler-1328 b,1.1187537589912115,0.0017654726713309196,G,0,9.416781560268442,8.971134365012638
12705,K02693.01,CFRM,4.081411554,2.3239,171.9,1.0,755.0,77.0,4498.0,4.661,0.635,291.46866,40.343849,Terrestrial,Kepler-398 b,0.23336840584514565,0.0020826473647424337,K,0,4.1887902047863905,1.0725308307563703
12706,K02693.03,CFRM,6.83440674,2.2726,177.1,1.01,636.0,38.68,4498.0,4.661,0.635,291.46866,40.343849,Terrestrial,Kepler-398 d,0.23336840584514565,0.002938447061932157,K,0,4.315714736781624,1.0725308307563703
12707,K02753.01,CFRM,0.935115863,1.6172,64.8,1.05,2124.0,4811.82,5874.0,4.252,1.297,284.04233,41.699139,Terrestrial,Kepler-1338 b,1.386328893123894,0.000642123441752937,G,0,4.849048260815846,9.13920749433975
12708,K02832.01,CFRM,3.57551429,2.364,92.8,0.89,1061.0,299.19,5213.0,4.434,0.917,283.56531,46.904251,Terrestrial,Kepler-1361 b,0.6080100601957259,0.001705382961734946,G,0,2.9529672418780573,3.229956075172076
12709,K02754.01,CFRM,1.34155642,1.6462,58.2,0.74,1642.0,1715.26,5779.0,4.44,0.97,283.74582,48.373432,Terrestrial,Kepler-1339 b,0.9713439554618992,0.0009002468594044926,G,1,1.6973983219443602,3.822995722573009
12710,K02755.01,CFRM,8.48299282,2.505,69.1,0.8,879.0,141.04,5827.0,4.471,0.933,291.57422,38.655949,Terrestrial,Kepler-1689 b,0.965722268643721,0.0031303654910672285,G,0,2.1446605848506324,3.401993978203823
12711,K02838.01,CFRM,7.69994466,4.432,70.9,0.92,969.0,208.61,5727.0,4.328,1.104,292.19971,42.046089,Terrestrial,Kepler-1365 b,1.0662728121099458,0.0027046226470628116,G,1,3.261760666984705,5.636322432549571
12712,K02838.02,CFRM,4.77466043,3.804,54.3,0.81,1137.0,395.06,5727.0,4.328,1.104,292.19971,42.046089,Terrestrial,Kepler-1365 c,1.0662728121099458,0.0019653627119772697,G,1,2.226094855221884,5.636322432549571
12713,K02913.01,CFRM,2.88878583,2.977,40.9,0.84,1423.0,969.05,5696.0,4.247,1.331,282.63138,46.48111,Terrestrial,Kepler-1385 b,1.2579069244975067,0.0013629854977194671,G,0,2.4827127095377124,9.876948191459485
12714,K03008.01,CFRM,2.99792926,4.398,45.4,1.12,1616.0,1611.51,5888.0,4.061,1.645,282.69995,45.42577,Terrestrial,Kepler-1408 b,1.7751196741787025,0.0012555597655616313,G,0,5.884948644830136,18.646027317877166
12715,K03015.01,CFRM,3.61460332,3.227,43.9,0.9,1397.0,900.38,5799.0,4.161,1.375,292.18011,49.20248,Terrestrial,Kepler-1412 b,1.3960650762787987,0.0014896354043749146,G,0,3.053628059289279,10.88921828627087
12716,K03097.02,CFRM,6.80257947,4.608,32.7,0.73,1026.0,262.26,6006.0,4.403,1.082,281.11234,43.227791,Terrestrial,Kepler-431 b,1.2640350079098308,0.002626356015815923,F,0,1.6295105990953873,5.306038436052427
12717,K03097.03,CFRM,8.70312154,4.807,32.0,0.72,945.0,188.7,6006.0,4.403,1.082,281.11234,43.227791,Terrestrial,Kepler-431 c,1.2640350079098308,0.0030962332838868536,F,0,1.5634575663561106,5.306038436052427
12718,K00374.01,CFRM,172.7046083,11.347,659.1,2.85,355.0,3.77,5851.0,4.302,1.116,290.62524,44.873959,Terrestrial,Kepler-540 b,1.1742893357581758,0.021113340770584476,G,1,96.96682804937576,5.822120544914363
12719,K00314.03,CFRM,10.31282204,2.0138,137.6,0.59,443.0,9.07,3846.0,4.738,0.503,290.3815,43.292988,Terrestrial,Kepler-138 b,0.09880880216946943,0.003948519141218449,K,0,0.860289543468824,0.5330802153241684
12720,K03038.01,CFRM,1.4951513,3.43,52.0,1.44,1870.0,2880.38,5635.0,4.117,1.452,298.66348,43.89407,Terrestrial,Kepler-1416 b,1.3144159719394295,0.000808130679554636,G,0,12.507660530848884,12.822965044960174
12721,K03039.01,CFRM,20.3504704,7.225,101.8,1.01,695.0,55.07,5952.0,4.41,1.002,290.94989,40.605221,Terrestrial,Kepler-1417 b,1.1290415936023672,0.005416733966364276,G,1,4.315714736781624,4.213973245007887
12722,K03125.01,CFRM,4.45342418,3.654,46.6,0.9,1331.0,740.51,6256.0,4.269,1.269,291.17328,44.921131,Terrestrial,Kepler-1435 b,1.745175518925757,0.001836513673539114,F,1,3.053628059289279,8.559994301988949
12723,K00330.02,CFRM,1.88899036,3.486,59.0,0.83,1574.0,1449.92,5973.0,4.386,1.081,296.85922,49.162048,Terrestrial,Kepler-524 c,1.2353393707509008,0.0011042342031865196,G,1,2.3950957848241954,5.291340277005515
12724,K03130.02,CFRM,5.65245733,2.062,121.0,1.05,856.0,127.1,5159.0,4.508,0.8,280.70853,47.32806,Terrestrial,Kepler-1907 b,0.5087947581127394,0.0023935285540367074,K,1,4.849048260815846,2.1446605848506324
12725,K02970.01,CFRM,4.82051088,3.588,40.9,1.08,1328.0,735.25,6046.0,4.158,1.396,292.57779,40.667858,Terrestrial,Kepler-1890 b,1.674744342982887,0.001805497191125321,F,1,5.276669286451874,11.395801194936467
12726,K03141.01,CFRM,2.31941571,1.591,96.4,1.24,1490.0,1164.84,5624.0,4.256,1.248,289.28979,40.681671,Terrestrial,Kepler-1438 b,1.1209503146752642,0.0011735460006459984,G,0,7.986447935410647,8.142023758896297
12727,K00338.02,CFRM,3.10762684,2.361,77.2,0.73,968.0,207.72,4908.0,4.567,0.782,297.97089,47.731682,Terrestrial,Kepler-141 b,0.40739481666271027,0.0016753620226099574,K,1,1.6295105990953873,2.003128769611982
12728,K02977.01,CFRM,2.7881793,3.397,55.8,1.02,1510.0,1228.07,5758.0,4.168,1.385,294.86618,48.638981,Terrestrial,Kepler-1398 b,1.3668691617528588,0.0012620948236104063,G,0,4.445177675640957,11.128533295448278
12729,K03060.01,CFRM,6.9131732,4.73,39.1,0.91,1209.0,505.0,6296.0,4.21,1.444,286.5806,48.544189,Terrestrial,Kepler-1421 b,2.037119943088965,0.0024027173539154655,F,0,3.1565508234110853,12.612180832534154
12730,K02994.01,CFRM,2.03387483,3.097,73.6,1.6,1789.0,2422.92,5282.0,3.913,1.899,291.84781,48.968128,Terrestrial,Kepler-1402 b,1.3271166016899902,0.0008853705613893711,G,0,17.15728467880506,28.685571288627393
12731,K00568.02,CFRM,2.358952404,1.593,94.1,0.96,1278.0,630.43,5300.0,4.385,0.986,287.29544,43.279869,Terrestrial,Kepler-605 c,0.6985072581102839,0.0012592359090652253,G,1,3.7059734906218917,4.0153125307854545
12732,K00707.04,CFRM,13.17555999,6.6677,280.0,2.82,1009.0,244.58,5900.0,4.022,1.694,289.07755,46.005219,Terrestrial,Kepler-33 c,1.8429433359790157,0.0032838672676774754,G,0,93.93683733321207,20.362393566765462
12733,K00717.02,CFRM,0.900375925,1.257,41.4,0.82,2078.0,4399.18,5676.0,4.247,1.28,282.21292,46.717819,Terrestrial,Kepler-653 c,1.1928066361109304,0.0006229299775761603,G,0,2.309564877632662,8.78452975554819
12734,K00719.02,CFRM,28.1224393,4.174,194.3,0.9,401.0,6.13,4499.0,4.635,0.639,291.50616,46.895741,Terrestrial,Kepler-220 d,0.235047350800937,0.007407770466173219,K,0,3.053628059289279,1.0929270723282851
12735,K00719.04,CFRM,4.159816554,1.6261,160.3,0.86,759.0,78.4,4499.0,4.635,0.639,291.50616,46.895741,Terrestrial,Kepler-220 b,0.235047350800937,0.0020713797343485107,K,0,2.6643051424956123,1.0929270723282851
12736,K00623.04,CFRM,25.2100146,6.553,62.1,0.95,691.0,54.06,6003.0,4.303,1.109,295.22644,50.558979,Terrestrial,Kepler-197 e,1.2929908436022608,0.005850591528610399,F,0,3.5913640018287314,5.713250255810856
12737,K04072.01,CFRM,0.692978457,1.1366,61.0,2.24,3186.0,24240.83,6105.0,3.805,2.304,283.76407,42.222172,Terrestrial,Kepler-1547 b,2.87352961709341,0.00041188328694297805,F,0,47.079589158641085,51.23137753435702
12738,K04146.01,CFRM,3.50472344,1.9464,90.7,0.8,1019.0,254.49,5115.0,4.477,0.854,286.81937,46.91169,Terrestrial,Kepler-1558 b,0.5248448652730282,0.0017179882510483368,K,1,2.1446605848506324,2.608928766312868
12739,K04159.01,CFRM,0.971915957,1.6023,73.7,0.79,1609.0,1591.27,5196.0,4.458,0.889,292.28659,42.07246,Terrestrial,Kepler-1559 b,0.5817934940518851,0.0007233567968885522,K,1,2.0652369337776775,2.9430245995954802
12740,K04160.01,CFRM,3.03196812,1.723,81.5,0.9,1269.0,614.2,5755.0,4.402,0.993,292.78461,43.215981,Terrestrial,Kepler-1560 b,0.977959996226195,0.0015095437799771143,G,1,3.053628059289279,4.10143992589094
12741,K04032.01,CFRM,3.95116635,2.566,60.9,0.83,1160.0,427.07,5574.0,4.354,1.065,285.72849,42.65453,Terrestrial,Kepler-1542 b,0.9230133768435131,0.001758711239298056,G,1,2.3950957848241954,5.059847557075393
12742,K04032.02,CFRM,2.89223998,2.521,44.3,0.7,1287.0,647.55,5574.0,4.354,1.065,285.72849,42.65453,Terrestrial,Kepler-1542 c,0.9230133768435131,0.0014282604742201321,G,1,1.4367550402417317,5.059847557075393
12743,K02287.02,CFRM,28.9060526,3.099,99.0,0.79,414.0,6.94,4657.0,4.641,0.67,294.94858,46.438641,Terrestrial,Kepler-378 c,0.2829373517388879,0.007638454233706942,K,0,2.0652369337776775,1.2598331083621694
12744,K04288.01,CFRM,6.28384079,4.291,35.7,0.73,1108.0,356.49,5888.0,4.275,1.227,287.37125,39.603569,Terrestrial,Kepler-1581 b,1.324055829919312,0.002305523466425652,G,0,1.6295105990953873,7.737885472328211
12745,K04292.01,CFRM,9.3281912,3.991,45.2,0.59,788.0,91.02,5525.0,4.514,0.888,286.38693,47.016628,Terrestrial,Kepler-1583 b,0.7429038773932924,0.003417731733961606,G,0,0.860289543468824,2.933104300319855
12746,K04230.01,CFRM,5.49548533,2.461,85.8,1.3,1293.0,661.04,6157.0,4.159,1.392,281.89731,46.722664,Terrestrial,Kepler-1572 b,1.7960001949593996,0.001971875058573844,F,1,9.2027720799157,11.298123432847163
12747,K04312.01,CFRM,7.84931877,3.747,68.2,0.81,925.0,172.98,5678.0,4.365,0.99,288.2327,48.002178,Terrestrial,Kepler-1588 b,0.9238623679713746,0.0027646856998416285,G,1,2.226094855221884,4.0643789469140295
12748,K04383.01,CFRM,4.34195312,2.598,73.3,0.94,1236.0,552.7,6164.0,4.378,1.09,288.46909,46.78368,Terrestrial,Kepler-1598 b,1.4127572606328274,0.001912621862132984,F,0,3.479142123452299,5.424604790114316
12749,K04190.01,CFRM,3.4327371,4.001,63.2,0.75,1134.0,390.57,5757.0,4.536,0.881,288.57358,51.472752,Terrestrial,Kepler-1563 b,0.8688631052640878,0.0017842935728821484,G,0,1.7671458676442584,2.8642856984348812
12750,K04400.01,CFRM,2.20923119,2.392,59.8,0.84,1507.0,1217.79,5991.0,4.375,1.092,285.51294,38.079739,Terrestrial,Kepler-1601 b,1.2630206365339827,0.0012183136091145686,G,1,2.4827127095377124,5.4545198228543565
12751,K04199.01,CFRM,0.539915033,1.1466,97.0,0.82,1871.0,2901.68,5102.0,4.502,0.837,283.58762,40.574928,Terrestrial,Kepler-1566 b,0.5091875835579708,0.0005011344030747905,K,1,2.309564877632662,2.4562071048857463
12752,K04268.01,CFRM,0.849906734,1.141,124.3,0.59,1139.0,396.64,4296.0,4.733,0.505,293.28802,43.514992,Terrestrial,Kepler-1579 b,0.15443260551400717,0.0007464682126565228,K,0,0.860289543468824,0.539464342097703
12753,K02498.02,CFRM,13.0600399,2.851,106.8,0.8,630.0,37.3,5168.0,4.566,0.769,291.62878,41.208599,Terrestrial,Kepler-390 c,0.4925007425025181,0.004346994621569351,K,1,2.1446605848506324,1.9048800293410748
12754,K04693.01,CFRM,23.6223571,6.852,57.0,1.07,797.0,95.35,6144.0,4.149,1.393,285.70346,44.422001,Terrestrial,Kepler-1619 b,1.7821591075090337,0.005171933860840553,F,1,5.131448118842135,11.322490333373953
12755,K03158.02,CFRM,4.54586982,1.756,76.5,0.65,868.0,134.21,5051.0,4.562,0.721,289.75229,41.634605,Terrestrial,Kepler-444 c,0.4213425008009535,0.002119655440169126,K,1,1.1503465099894625,1.5699810248582269
12756,K03158.03,CFRM,6.18943952,2.3316,83.2,0.65,783.0,88.79,5051.0,4.562,0.721,289.75229,41.634605,Terrestrial,Kepler-444 d,0.4213425008009535,0.0026060076140466807,K,1,1.1503465099894625,1.5699810248582269
12757,K03158.04,CFRM,7.74347801,2.7878,77.8,0.62,727.0,65.88,5051.0,4.562,0.721,289.75229,41.634605,Terrestrial,Kepler-444 e,0.4213425008009535,0.00302538683698775,K,1,0.9983059919263308,1.5699810248582269
12758,K04510.01,CFRM,5.17624997,5.261,78.7,1.31,1243.0,565.42,5578.0,4.088,1.497,296.51205,49.72776,Terrestrial,Kepler-1611 b,1.30114701549276,0.0018147536383420547,G,0,9.416781560268442,14.052513472413105
12759,K03158.05,CFRM,9.74048508,1.6993,121.4,0.95,673.0,48.52,5051.0,4.562,0.721,289.75229,41.634605,Terrestrial,Kepler-444 f,0.4213425008009535,0.0035253099938650414,K,1,3.5913640018287314,1.5699810248582269
12760,K04473.01,CFRM,13.6471211,8.331,75.0,1.25,913.0,164.06,5771.0,4.106,1.382,296.05984,42.65604,Terrestrial,Kepler-1607 b,1.3762675500650137,0.0034648956151054244,G,0,8.181230868723418,11.056374443345462
12761,K03158.01,CFRM,3.60011712,2.396,50.2,0.5,938.0,182.81,5051.0,4.562,0.721,289.75229,41.634605,Terrestrial,Kepler-444 b,0.4213425008009535,0.0018161751702174325,K,1,0.5235987755982988,1.5699810248582269
12762,K03308.02,CFRM,5.32784157,4.696,87.2,0.86,1023.0,259.32,5638.0,4.391,0.928,287.23569,38.754162,Terrestrial,Kepler-1464 c,0.8418579010127871,0.0021554674236610376,G,0,2.6643051424956123,3.3475921282510126
12763,K03234.01,CFRM,2.41810158,2.144,46.8,0.85,1602.0,1555.96,6258.0,4.307,1.239,283.43576,47.06686,Terrestrial,Kepler-1443 b,1.706098383366136,0.001252687937871964,F,1,2.5724407845144417,7.967141462064782
12764,K03245.01,CFRM,10.60052083,4.509,60.9,1.09,987.0,224.28,6035.0,4.212,1.303,280.24945,43.915058,Terrestrial,Kepler-1445 b,1.5518296422491225,0.003146783192683821,F,1,5.424604790114316,9.266630718564024
12765,K03246.01,CFRM,0.689967868,1.1688,122.9,0.78,1539.0,1336.82,4872.0,4.615,0.726,289.42395,46.72617,Terrestrial,Kepler-1446 b,0.36724531913649916,0.000627020501846265,K,1,1.9877987692617913,1.6028706306200218
12766,K01151.03,CFRM,5.24970432,2.746,61.9,0.67,954.0,195.3,5528.0,4.499,0.853,283.00296,44.284229,Terrestrial,Kepler-271 d,0.7151739688367948,0.0022892583216054764,G,0,1.2598331083621694,2.599774638653601
12767,K03456.01,CFRM,30.8609783,4.216,128.9,1.08,525.0,17.96,5627.0,4.552,0.833,292.00204,41.786961,Terrestrial,Kepler-1505 b,0.7497961253983301,0.007729626404929864,G,0,5.276669286451874,2.4211606868587165
12768,K03465.01,CFRM,16.0505464,3.171,94.4,0.81,630.0,37.12,5428.0,4.563,0.853,288.56152,46.536049,Terrestrial,Kepler-1507 b,0.6648121025577699,0.005062739115837774,G,0,2.226094855221884,2.599774638653601
12769,K01837.02,CFRM,1.682934607,1.8846,142.7,1.06,1270.0,615.67,5201.0,4.573,0.834,288.3725,47.933559,Terrestrial,Kepler-969 c,0.5479034001582914,0.0011285429074895758,G,0,4.988916154543868,2.4298908251734557
12770,K01955.03,CFRM,1.644221032,2.9122,47.8,1.18,1897.0,3071.95,6297.0,4.26,1.369,292.67807,46.726711,Terrestrial,Kepler-342 e,1.932541154294931,0.000948849598575889,F,1,6.882316347750592,10.74728965018096
12771,K02029.03,CFRM,6.8873113,2.214,85.3,0.72,788.0,90.91,5208.0,4.563,0.772,299.89651,46.051971,Terrestrial,Kepler-352 d,0.5099078904536453,0.002833218776256392,G,0,1.5634575663561106,1.9272608987680662
12772,K02004.02,CFRM,3.18899015,2.722,66.2,0.98,1309.0,693.65,5700.0,4.327,1.176,288.64627,50.788979,Terrestrial,Kepler-1047 c,1.1145441437652541,0.0015164165505804903,G,0,3.942455830423312,6.812563674971483
12773,K02039.02,CFRM,0.762132307,1.22,63.7,0.75,1872.0,2913.14,5594.0,4.489,0.934,285.38742,45.049049,Terrestrial,Kepler-1067 b,0.8211589944072537,0.0006351452036309003,G,0,1.7671458676442584,3.412944594206119
12774,K03892.01,CFRM,2.41660149,1.9699,83.6,0.92,1343.0,770.05,5705.0,4.444,1.026,290.55951,49.943008,Terrestrial,Kepler-1525 b,0.97579926269421,0.0013466689730096597,G,1,3.261760666984705,4.524084329471675
12775,K02147.02,CFRM,10.32736351,1.889,126.9,1.25,838.0,116.56,5757.0,4.431,1.017,291.77164,47.5299,Terrestrial,Kepler-362 b,1.002989532410417,0.0035092435057145167,G,1,8.181230868723418,4.406070765864321
