ObjectOfInterest,Disposition,OrbitalPeriod,TransitDuration,TransitDepth,PlanetType,PlanetName,StarSunDiameter,PlanetEarthVolume,StarClassification,MainSequence,PlanetEarthTemperature,StarSunMass
K03996.01,FPOS,0.0020012242819986313,4.396,248.0,,,0.3606124388714734,0.00035550841476300604,G,0,6.968627450980392,0.9237970897259736
K01645.01,FPOS,0.11270844892539356,2.2133,5386.3,,,0.35144432601880876,0.0004390270236366436,K,1,1.7490196078431373,0.7537169045278453
K01652.01,FPOS,0.0029671092183436005,1.57912,8930.8,,,2.4526884764890284,0.005859606470355742,G,0,14.27843137254902,1.9443747151470403
K01653.01,FPOS,0.006723350280629706,3.1,273.8,,,1.0102387210031347,0.0013784265977817179,K,0,7.415686274509804,0.822892689912798
K01735.01,FPOS,0.0017586550308008213,1.3699,103.7,,,1.1281144576802509,6.849018662793879e-05,F,0,14.952941176470588,1.6951241599143743
K01729.01,FPOS,0.014248560336755648,6.2598,35221.0,,,0.37545605015673983,0.00039418812447734555,G,0,3.6627450980392156,0.7991225713951152
K01730.01,FPOS,0.017391076985626284,3.88771,75142.0,,,0.302547724137931,0.0004656347220388644,K,0,3.0274509803921568,0.6669341630842328
K02142.01,FPOS,0.005139906124572211,1.7478,185.6,,,0.4623348338557994,3.5969666358557784e-05,F,0,6.470588235294118,1.107664954654654
K02157.01,FPOS,0.0057919876249144416,6.712,359.2,,,0.41518453918495296,0.0005279657192218447,G,0,5.482352941176471,1.0665409354234514
K02161.01,FPOS,0.007791210458590006,7.28,211.7,,,1.0355601755485893,8.943143074079778e-05,G,0,7.172549019607843,1.2730511820472634
K02165.01,FPOS,0.019205369336071185,3.945,122.1,,,0.3798218181818182,2.512949293543078e-05,G,0,3.6392156862745098,0.8763044161533189
K02170.01,FPOS,0.002577968933607118,1.1886,462.1,,,0.36541478369905955,5.641817531582009e-05,G,0,6.305882352941176,0.7745820189040316
K07821.01,FPOS,0.0031035538398357285,2.849,33.1,,,0.4164942695924765,1.4535687090102118e-05,F,0,7.2,0.9347882493509335
K02772.01,FPOS,0.0017617221054072553,1.1108,108.0,,,0.3680342445141066,2.1680346846254005e-05,G,0,7.847058823529411,0.7349734387052692
K02782.01,FPOS,0.30840783299110197,7.037,1957.9,,,0.43264761128526646,0.0008711557550949338,G,1,1.4784313725490197,1.1060220978338255
K02783.01,FPOS,0.0014425394031485285,0.8971,119.9,,,0.2265833605015674,1.4289319512303776e-05,K,0,4.854901960784313,0.5175486865930851
K02784.01,FPOS,0.01134140309377139,2.203,69.9,,,0.9272891285266458,4.4838899159298064e-05,F,0,7.47843137254902,1.1141034521068898
K02788.01,FPOS,0.002129126830937714,1.1741,134.3,,,0.3545003636363636,2.3404919890842395e-05,G,0,7.12156862745098,0.8948053119251509
K03997.01,FPOS,0.001513577579739904,1.2887,145.7,,,1.1560553730407523,0.0004456789482371988,K,0,12.184313725490195,1.2118600159862163
K03998.01,FPOS,0.0020762613963039014,4.56811,581780.0,,,0.7989355485893417,0.003681717082618408,F,0,12.24705882352941,1.4842897027914235
K03999.01,FPOS,0.009405205311430527,4.509,152.2,,,0.760516789968652,0.0006265127503411812,G,0,6.192156862745098,1.144755651984097
K04000.01,FPOS,0.0026360796495550993,4.411,63.0,,,1.5018242006269593,0.001005672452572828,F,0,13.933333333333334,1.6972013957065815
K01734.01,FPOS,0.0051421113976728265,2.058,787.5,,,0.2925064576802508,6.183826202738358e-05,K,0,4.474509803921569,0.6497796419889573
K01987.01,FPOS,0.021386830910335386,5.984,912.8,,,0.30996952978056425,0.0005804420132928913,K,1,2.815686274509804,0.7818675565515587
K01949.01,FPOS,0.0027200245831622174,1.9694,24327.0,,,0.4357036489028213,0.0004409979642590303,G,1,7.5058823529411764,0.7742435172152701
K01759.01,FPOS,0.0036525792881587954,3.14624,61691.0,,,0.47281267711598746,0.001106190424314551,F,0,7.372549019607843,1.0112846339062558
K01994.01,FPOS,0.005791919436002738,6.738,444.2,,,0.436576802507837,0.000636613821030913,G,1,5.6156862745098035,1.0904769625602222
K07812.01,FPOS,0.009310792114989733,4.7,21.1,,,0.6531188965517242,1.699936286808553e-05,F,0,6.03921568627451,1.1336518005870426
K02178.01,FPOS,0.017787183600273784,2.527,135.0,,,1.331122670846395,9.214147409657954e-05,F,0,6.905882352941177,1.5450101747044989
K02184.01,FPOS,0.005633127477070499,2.569,325.6,,,0.32132052664576805,3.128868238038931e-05,K,1,4.066666666666666,0.7250569566121405
K02187.01,FPOS,0.028982000821355238,4.911,178.7,,,0.476741868338558,3.6708769091952804e-05,F,0,3.5764705882352943,1.180488530385509
K02188.01,FPOS,0.007382166214921287,5.238,238.6,,,0.40296038871473355,0.00038876803776578204,F,0,5.231372549019608,0.9750343077723683
K02190.01,FPOS,0.030822928131416835,23.516,713.3,,,0.25583400626959246,5.2722661648844974e-05,K,0,1.9490196078431372,0.6157603595385013
K07822.01,FPOS,0.0015518017412731006,4.124,39.4,,,0.43526707210031346,1.6260260134690505e-05,F,0,9.003921568627451,1.0740062575309453
K02847.01,FPOS,0.003009695244353183,1.765,282.6,,,0.3680342445141066,3.3752358158372715e-05,K,1,5.545098039215686,0.8208648217848142
K02858.01,FPOS,0.0012994630800821356,1.0194,331.3,,,0.34314936677115987,3.523056362516276e-05,K,1,7.215686274509804,0.7593842530743387
K02875.01,FPOS,0.0008205277344284737,0.8473,346.9,,,0.34140305956112854,5.0012618293063214e-05,K,1,8.807843137254903,0.7871001609752136
K07831.01,FPOS,0.001551861108829569,1.779,35.9,,,0.3090963761755486,1.034743826753032e-05,G,0,7.184313725490196,0.7792611238264822
K04001.01,FPOS,0.002962177935660507,5.136,202.9,,,0.31346214420062696,2.4390390202035758e-05,K,1,5.349019607843137,0.6980160094798774
K04003.01,FPOS,0.0051780939356605065,5.294,82.0,,,0.3898630846394984,2.1187611690657326e-05,G,0,5.545098039215686,0.936093894991151
K01766.01,FPOS,0.01113585606570842,5.8962,63447.0,,,0.32743260188087775,0.0016952553028303844,G,0,3.835294117647059,0.6994215702560491
K01903.01,FPOS,0.004217373801505818,1.6305,173.4,,,0.3208839498432602,2.3158552313044052e-05,K,1,4.749019607843137,0.771242889852355
K01912.01,FPOS,0.09008781190965093,4.402,662.3,,,0.436576802507837,0.0006982057154804984,G,1,2.227450980392157,1.0014205404334577
K01811.01,FPOS,0.006744786940451745,2.954,830.0,,,0.33922017554858935,0.0005294439246886348,G,0,4.592156862745098,0.8520371532927523
K01791.01,FPOS,0.06273344402464065,3.94,5407.0,,,0.2619460815047022,0.0005939922300718002,G,0,2.0,0.6052279777596564
K02192.01,FPOS,0.004219986628336756,3.29,378.0,,,0.3422762131661442,3.695513666975115e-05,K,1,4.992156862745098,0.8734712611872784
K02196.01,FPOS,0.0033002396331279944,1.537,109.2,,,0.48983917241379316,0.00031042314802590966,F,0,7.796078431372549,0.9607318950148662
K02197.01,FPOS,0.004682590650239562,3.614,409.4,,,0.47848817554858936,0.0005760073968925213,F,0,6.458823529411765,1.1946415165082638
K03932.01,FPOS,0.976141916495551,5.467,3113.0,,,0.32743260188087775,0.00069648114243591,G,0,0.8627450980392157,0.6994215702560491
K03934.01,FPOS,0.005260766242299795,1.891,1006.0,,,0.9809880752351097,0.0019497530106960706,F,0,9.341176470588236,1.6781185569647779
K04006.01,FPOS,0.03401706584531143,16.828,40.5,,,0.9574129278996866,3.6216033936356126e-05,F,0,5.035294117647059,1.2726053903947816
K04008.01,FPOS,0.19370622477754962,6.198,858.1,,,0.4086358871473354,0.000683423660812598,G,0,1.7294117647058824,0.8038373702095473
K07844.01,FPOS,0.003564849886379193,1.8238,1046.1,,,1.2149932413793103,0.0022877693274353946,A,0,13.117647058823529,1.9437611953967875
K01768.01,FPOS,0.15127114639288158,6.094,39874.0,,,0.36323189968652037,0.0006730762225450677,G,0,1.7411764705882353,0.9201595707946914
K01757.01,FPOS,0.01519028236550308,6.06772,42873.0,,,0.44880095297805644,0.0005294439246886348,F,0,4.266666666666667,1.1005321252555769
K01775.01,FPOS,0.012162959154004107,2.4779,531.5,,,0.5806471473354232,9.805429596373972e-05,F,1,5.458823529411765,1.2087034926252096
K01936.01,FPOS,0.003667817223819302,1.895,28.6,,,0.9801149216300941,3.128868238038931e-05,A,0,13.52156862745098,1.7908086595719435
K01777.01,FPOS,0.007351741399041752,4.0632,5494.6,,,0.3138987210031348,0.0007139732404595921,G,0,4.356862745098039,0.7871804068887591
K02203.01,FPOS,0.00544949054072553,3.083,133.8,,,0.4387596865203761,2.8825006602405894e-05,F,0,6.035294117647059,1.0738623561458733
K02207.01,FPOS,0.1840657850787132,25.01,379.1,,,0.4435620313479624,6.01136889827952e-05,F,0,1.8901960784313725,0.9871971911278963
K02211.01,FPOS,0.00220468073100616,0.9779,341.8,,,0.4461814921630094,4.754894251507981e-05,F,0,8.294117647058824,1.085221243723591
K02050.01,FPOS,0.20637585653661875,5.268,387.7,,,0.3671610909090909,3.941881244773456e-05,K,1,1.411764705882353,0.7947096501704087
K02231.01,FPOS,0.006746504528405203,2.427,116.7,,,0.822074119122257,0.0009098354648092732,G,0,6.701960784313726,0.896018827099607
K07823.01,FPOS,0.001551762223134839,3.995,133.4,,,0.20082532915360501,1.3303849201110415e-05,K,0,4.2745098039215685,0.473295263685638
K03937.01,FPOS,0.013501160136892539,1.8626,676.1,,,0.340093329153605,0.0005277193516440464,G,0,3.7019607843137257,0.713988818383283
K03938.01,FPOS,0.01530971794661191,1.6782,236.4,,,25.463342006269592,0.002566657425503116,K,0,18.79607843137255,1.850657237679922
K03939.01,FPOS,0.0051653783709787815,1.343,2098.0,,,0.5452844263322885,0.001079336358334532,F,1,7.035294117647059,1.0063322061287532
K03940.01,FPOS,0.03979965032169747,3.195,1032.3,,,2.556157178683386,0.0018021788315948646,K,0,6.258823529411765,0.8254110791099022
K04010.01,FPOS,0.004732457303216975,3.819,99.1,,,0.9766223072100313,5.986732140499687e-05,F,0,9.772549019607844,1.3929914900970932
K04011.01,FPOS,0.00599777516769336,4.41,66.3,,,0.862239184952978,4.138975307012128e-05,F,0,7.909803921568628,1.3389078721702325
K04012.01,FPOS,1.0189316358658453,11.288,2074.0,,,0.49289521003134795,0.00013993678418945768,F,0,1.0941176470588236,1.2106103399496175
K04013.01,FPOS,0.002594743665982204,1.1171,152.5,,,0.953483736677116,6.947565693913216e-05,A,0,15.349019607843138,2.2757353893640766
K07845.01,FPOS,0.9336480492813142,5.12,386.0,,,0.39117281504702195,4.237522338131465e-05,G,0,0.9176470588235294,0.8379778021599901
K01755.01,FPOS,0.016827685338809035,3.803,891.1,,,0.5719156112852665,0.00011801006976540533,F,1,4.9411764705882355,1.355685922707879
K01991.01,FPOS,0.07491943427789186,3.545,2282.5,,,0.48329052037617554,0.0009729055647256486,F,0,2.5843137254901962,1.1992555495942896
K01836.01,FPOS,0.028096700670773442,3.568,813.9,,,0.23575147335423197,4.8780780404071515e-05,K,0,1.996078431372549,0.5450094275422479
K01778.01,FPOS,0.004160244290212184,5.1675,8372.5,,,0.4566593354231975,0.00027396074651175515,F,0,6.482352941176471,1.1526033145726644
K01780.01,FPOS,0.017761877894592742,2.4536,20209.0,,,0.21173974921630095,0.0005230383676658779,K,0,2.3254901960784315,0.49785167462195684
K07813.01,FPOS,0.0015517162765229296,2.326,76.5,,,0.4387596865203761,2.266581715744737e-05,F,0,8.890196078431373,1.109043596527457
K02234.01,FPOS,0.006439359780971937,5.304,268.0,,,0.43788653291536045,0.0005220528973546845,F,0,5.662745098039216,1.067132535376675
K02235.01,FPOS,0.0023590508720054758,2.4318,232.5,,,0.30036484012539183,4.6317104626088105e-05,G,0,6.325490196078431,0.6820141285637452
K02239.01,FPOS,0.03315472306639288,10.174,113.9,,,0.3226302570532915,2.6854065980019168e-05,G,0,2.6705882352941175,0.7029191446483614
K02240.01,FPOS,0.17497495140314853,11.85,143.0,,,0.2807188840125392,1.8723935912673916e-05,G,0,1.3764705882352941,0.7031345540636693
K02244.01,FPOS,0.054032270499657774,5.097,319.4,,,0.4562227586206897,0.001213113953079031,F,0,2.9137254901960783,1.098623984362597
K07824.01,FPOS,0.001551811430527036,3.072,30.7,,,0.43832310971786836,1.3796584356707098e-05,F,0,9.015686274509804,1.0401211337896885
K03941.01,FPOS,0.002907422239561944,3.3177,337.9,,,0.4636445642633229,0.0005954704355385902,F,0,7.690196078431373,1.119091323479076
K03942.01,FPOS,0.004068167455167694,2.446,224.6,,,0.3173913354231975,0.00036856589638631815,K,1,4.988235294117647,0.6993350847944939
K03944.01,FPOS,0.005053006223134839,2.337,374.1,,,1.3001257178683387,0.0019174788580044878,G,0,9.811764705882354,1.4108013998839684
K04017.01,FPOS,0.059056240109514026,40.4,148.7,,,0.7107470344827587,0.000727523457238501,F,0,3.4823529411764707,0.9309477276551867
K04018.01,FPOS,0.0023784350937713894,1.4617,197.1,,,0.4566593354231975,4.607073704828977e-05,G,1,7.8352941176470585,0.8564063211306624
K01789.01,FPOS,0.0038672859739904177,5.49,150.3,,,0.8338616927899687,0.0009058935835645,A,0,11.768627450980393,1.7325398381269244
K01956.01,FPOS,0.007555300043805612,6.999,382.0,,,0.3767657805642633,0.00015816798494653491,G,0,4.698039215686275,0.9008201383704632
K01834.01,FPOS,0.010381608049281314,2.15,417.0,,,0.39728489028213165,4.8041677670676495e-05,F,0,4.709803921568628,0.9455821813844443
K01995.01,FPOS,0.03939013631759069,1.9078,1914.1,,,0.37501947335423197,0.0007203787974823491,G,0,2.843137254901961,0.812087494512485
K01855.01,FPOS,0.15997334647501713,7.18,1849.5,,,0.26587527272727274,8.499681434042763e-05,K,0,1.1764705882352942,0.5954579259137273
K07814.01,FPOS,0.0015515873045859002,2.6079,18.5,,,0.417804,1.0593805845328663e-05,G,0,8.219607843137254,0.9171500005354419
K02249.01,FPOS,0.036630687282683094,8.809,353.5,,,1.1796305203761754,0.00016383443923589675,F,0,5.470588235294118,1.3740014292116074
K02251.01,FPOS,0.03631089453798768,4.65,916.4,,,0.4081993103448276,8.746049011841105e-05,G,0,3.003921568627451,1.0238579736158067
K02254.01,FPOS,0.056316652977412736,4.263,401.5,,,0.3658513605015674,0.0007134805053039954,F,0,2.549019607843137,0.9356308483854144
K02258.01,FPOS,0.012384456016427105,2.531,219.0,,,0.4618982570532915,4.188248822571797e-05,F,0,4.686274509803922,1.1183759789297214
K02054.01,FPOS,0.06112042866529774,3.669,1299.3,,,0.3981580438871473,0.00011234361547604347,G,0,2.396078431372549,0.9367121894636974
K03945.01,FPOS,0.001982060977412731,2.125,242.7,,,1.2647629968652037,0.0012850532857961465,K,0,12.51764705882353,0.8137921298705495
K03947.01,FPOS,0.0024796153100616015,2.1164,2299.0,,,0.436576802507837,0.0008805177230512707,G,1,7.3803921568627455,1.0014205404334577
K03947.02,FPOS,0.062247531827515405,42.435,2311.0,,,0.436576802507837,0.0001249083619437589,G,1,2.5215686274509803,1.0014205404334577
K03948.01,FPOS,0.0024895568131416837,3.4411,12127.0,,,0.4828539435736678,0.0012020274120781056,F,0,8.352941176470589,1.1484887595360138
K03949.01,FPOS,0.0017762471567419574,2.643,231.0,,,0.3182644890282132,2.660769840222083e-05,K,1,6.5058823529411764,0.6999573072368879
K00589.01,FPOS,0.04784947296372347,54.52,138.3,,,0.34140305956112854,2.291218473524571e-05,F,0,2.6509803921568627,0.8472859429322608
K01131.01,FPOS,0.0019058872060232718,2.0054,14966.0,,,0.2942527648902822,0.0007006693912584818,G,0,6.450980392156863,0.6515328059390245
K01137.01,FPOS,0.8278950806297057,3.1229,41320.0,,,0.3741463197492163,0.0010034551443726428,G,0,0.9333333333333333,0.8464048415931782
K01744.01,FPOS,0.01435653672826831,17.136,234.4,,,0.3785120877742947,0.000502836226286414,G,0,3.988235294117647,0.7774181757336254
K01740.01,FPOS,0.05145864421629021,9.9816,28241.0,,,0.8037378934169279,0.0007580730368854952,G,0,3.5254901960784313,1.0416554059942829
K01918.01,FPOS,0.11570867488021903,4.465,692.2,,,1.5633815297805642,0.0003109158831815063,G,0,3.3529411764705883,1.661977489095428
K01748.01,FPOS,0.009717689941136209,2.4342,50664.0,,,0.3894265078369906,0.0005949777003829935,G,0,4.47843137254902,0.9085445003853068
K07815.01,FPOS,0.0015518482902121835,3.596,17.1,,,0.7500389467084639,1.749209802368221e-05,F,0,12.113725490196078,1.0084696069951473
K02262.01,FPOS,0.027220311375770023,2.453,486.5,,,0.4003409278996865,0.0004838659227959417,G,0,2.9568627450980394,0.8343632487374111
K02267.01,FPOS,0.02482018663928816,1.6208,243.4,,,0.3999043510971787,3.5969666358557784e-05,F,0,3.450980392156863,0.9917619507464346
K02268.01,FPOS,0.0135339704312115,40.01,27.1,,,0.9761857304075237,2.981047691359926e-05,F,0,6.819607843137255,1.4742125143205265
K02270.01,FPOS,0.0201339046954141,2.061,92.9,,,1.0159142194357367,5.641817531582009e-05,F,0,5.815686274509804,1.4595173488031616
K02275.01,FPOS,0.04310899000684463,13.877,161.1,,,0.41474796238244516,3.473782846956608e-05,F,0,2.9137254901960783,1.0305372765359992
K07825.01,FPOS,0.0015518045585215605,1.999,47.8,,,0.3706537053291536,1.4535687090102118e-05,G,0,8.145098039215686,0.9406582646795156
K03950.01,FPOS,0.005993409697467488,5.1128,1871.5,,,0.4217331912225705,0.0008240995477354508,F,0,5.670588235294118,1.0460940885791346
K03951.01,FPOS,0.006582760711841205,4.07,70.6,,,1.4660249028213166,7.5142111228494e-05,F,0,9.623529411764705,1.5232734714523546
K03952.01,FPOS,0.6048706696783025,7.335,2456.5,,,0.4108187711598746,0.00012909661076633067,G,0,1.1725490196078432,0.9835484129607519
K03953.01,FPOS,0.008727589048596851,14.836,452.3,,,0.39117281504702195,0.00048435865795153836,G,0,4.474509803921569,0.9041334029418759
K01351.01,FPOS,0.029360612566735115,3.8439,13518.0,,,0.39510200626959247,0.0009815284299485906,G,0,3.070588235294118,0.8335154484807334
K01195.01,FPOS,0.32765905544147844,32.274,3254.1,,,0.42304292163009405,0.0009066326862978947,F,0,1.4862745098039216,1.050180740012443
K01483.01,FPOS,0.5091105612594113,3.5964,11107.0,,,0.5081753981191223,0.0012559819116159424,G,0,1.3450980392156864,1.058089624393752
K01611.01,FPOS,0.11246431301848049,6.20583,134480.0,,,0.2706776175548589,0.0005715727804921511,K,0,1.3568627450980393,0.6329944090262855
K01624.01,FPOS,0.008200970266940453,6.172,223.2,,,1.3490223197492164,0.001610504856067755,F,0,8.607843137254902,1.4980746461279073
K01817.01,FPOS,0.17504439425051335,12.71,1119.5,,,0.69634,0.0010985530294028024,G,0,2.0588235294117645,0.9271240988303434
K01869.01,FPOS,0.10534413607118412,5.825,259.4,,,0.9443156238244512,0.00011801006976540533,F,0,3.1921568627450982,1.1660831880489946
K02030.01,FPOS,0.004558467416837782,1.7455,230.8,,,0.6841158495297806,9.066326862978948e-05,G,0,7.533333333333333,1.0250722765691844
K01752.01,FPOS,0.04547430636550308,3.189,272.9,,,0.45840564263322886,4.4838899159298064e-05,F,0,3.003921568627451,0.9999887018243433
K07816.01,FPOS,0.0015517850924024641,5.835,54.6,,,0.3422762131661442,8.302587371804091e-05,G,0,7.992156862745098,0.8634727183405835
K02277.01,FPOS,0.007200072963723477,6.213,126.4,,,0.8059207774294671,0.0004405052291034337,F,0,7.7176470588235295,1.4063061903844265
K02284.01,FPOS,0.007386386009582478,1.915,116.8,,,0.5885055297805644,3.695513666975115e-05,G,0,5.929411764705883,0.8629711548531531
K02292.01,FPOS,0.014328275564681726,3.242,242.1,,,0.32350341065830723,2.833227144680921e-05,G,0,3.3372549019607844,0.8189415592814628
K02301.01,FPOS,0.00961777325119781,3.313,131.0,,,0.4282818432601881,2.7593168713414196e-05,G,1,4.552941176470588,0.8728799338561241
K07826.01,FPOS,0.02488024096646133,2.7597,140.6,,,0.4885294420062696,3.3752358158372715e-05,F,0,3.8705882352941177,0.9063097834609019
K03954.01,FPOS,0.001786293579739904,1.471,610.7,,,0.38549731661442005,5.3461764382239994e-05,G,0,7.7215686274509805,0.8760681715353812
K03955.01,FPOS,0.0036483633237508555,5.9775,1049.5,,,0.4243526520376176,0.0007400882037062164,F,0,6.635294117647059,1.0566934731814377
K03956.01,FPOS,0.007219438179329227,0.9105,426.2,,,0.36978055172413793,0.0012278960077469316,G,0,4.623529411764705,0.9086221418545612
K03957.01,FPOS,0.0018087037782340864,5.894,231.6,,,0.3706537053291536,0.00042818685021351667,F,0,7.968627450980392,0.9341828187330129
K03958.01,FPOS,0.0024233365722108146,3.3865,113.3,,,0.4357036489028213,2.8085903869010867e-05,G,1,7.690196078431373,1.0020227402496134
K07836.01,FPOS,1.2913188501026693,3.456,479.7,,,0.7216614545454545,0.00010125707447511815,F,0,1.227450980392157,1.0572122878474228
