kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec
4049131,K00811.01,Kepler-687 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.505889210,181.4342800,4.05950,2.1055e+03,3.41,518.0,17.06,78.50,1,q1_q17_dr25_tce,4905.00,4.544,0.7610,289.315430,39.153278
4139816,K00812.01,Kepler-235 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.340218842,171.9790620,1.91040,1.6326e+03,2.03,656.0,43.73,71.60,1,q1_q17_dr25_tce,3950.00,4.754,0.4930,286.079130,39.278320
5287983,K00828.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.507089906,171.0024550,2.00670,1.3392e+03,30.26,1326.0,730.47,64.90,1,q1_q17_dr25_tce,5926.00,4.506,0.9390,295.378050,40.493401
5358241,K00829.01,Kepler-53 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.649327280,174.7710000,4.40560,8.9360e+02,3.12,701.0,57.13,46.10,1,q1_q17_dr25_tce,5775.00,4.405,1.0530,290.461760,40.562462
10875245,K00117.02,Kepler-107 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.901449760,138.6054800,4.16540,1.4070e+02,1.70,1262.0,598.74,50.60,3,q1_q17_dr25_tce,5847.00,4.191,1.4020,297.028260,48.208611
5358241,K00829.02,Kepler-53 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,9.751921010,138.7860800,4.79300,4.1800e+02,2.76,870.0,135.66,28.50,3,q1_q17_dr25_tce,5775.00,4.405,1.0530,290.461760,40.562462
5358241,K00829.03,Kepler-53 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,38.557654600,163.8506300,5.79400,9.9300e+02,4.02,550.0,21.71,39.70,2,q1_q17_dr25_tce,5775.00,4.405,1.0530,290.461760,40.562462
5358624,K00830.01,Kepler-428 b,CONFIRMED,CANDIDATE,0.9900,0,0,0,0,3.525632539,170.0479951,2.59959,2.2335e+04,11.58,975.0,213.12,1996.70,1,q1_q17_dr25_tce,5150.00,4.572,0.7930,290.581730,40.577400
4544670,K00815.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,34.843986440,172.6332520,2.93150,4.5236e+03,7.61,511.0,16.10,76.80,1,q1_q17_dr25_tce,5509.00,4.482,0.8710,285.920010,39.624828
4664847,K00816.01,Kepler-690 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.748094239,174.9972060,3.59570,2.4721e+03,5.52,964.0,204.39,113.20,1,q1_q17_dr25_tce,5973.00,4.439,1.0850,294.489900,39.771439
4725681,K00817.01,Kepler-236 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.967936690,186.2218200,3.82700,1.1823e+03,1.80,329.0,2.77,27.50,1,q1_q17_dr25_tce,3747.00,4.728,0.5240,283.866390,39.898079
4725681,K00817.02,Kepler-236 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,8.295617380,135.7928400,1.34210,8.2430e+02,1.82,469.0,11.39,17.90,2,q1_q17_dr25_tce,3747.00,4.728,0.5240,283.866390,39.898079
4913852,K00818.01,Kepler-691 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.114374820,176.3396800,2.27360,1.5580e+03,2.10,460.0,10.55,56.40,1,q1_q17_dr25_tce,3692.00,4.753,0.5170,288.812010,40.033401
4932348,K00819.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,38.036729482,196.9349470,4.34617,8.2872e+04,27.50,500.0,14.81,1300.00,1,q1_q17_dr25_tce,5575.00,4.521,0.9320,294.147890,40.055538
4936180,K00820.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,4.640900310,173.6463800,35.51200,2.4506e+03,30.09,1155.0,421.08,296.90,1,q1_q17_dr25_tce,6463.00,4.500,0.8260,295.113710,40.071171
11913073,K00011.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,3.747838198,171.6650400,5.06420,6.1600e+02,13.65,1031.0,266.76,138.20,1,q1_q17_dr25_tce,5514.00,4.569,0.8260,291.061520,50.265129
10875245,K00117.01,Kepler-107 e,CONFIRMED,CANDIDATE,0.9920,0,0,0,0,14.749148250,138.7779900,6.09950,4.3020e+02,2.89,874.0,137.91,107.40,1,q1_q17_dr25_tce,5847.00,4.191,1.4020,297.028260,48.208611
5021899,K00821.01,Kepler-692 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.812959960,174.0108500,4.37910,1.1754e+03,3.38,639.0,39.33,37.80,1,q1_q17_dr25_tce,5601.00,4.410,0.9990,294.776860,40.153740
5077629,K00822.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,7.919369370,172.1810920,3.31480,1.5148e+04,10.34,814.0,104.00,389.00,1,q1_q17_dr25_tce,5690.00,4.588,0.7760,283.538450,40.217999
5115978,K00823.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1.028436523,170.2285820,1.86060,8.0980e+03,72.77,1947.0,3400.48,89.60,,,6228.00,4.428,0.9900,296.006990,40.295429
5164255,K00824.01,Kepler-693 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.375623690,173.6140200,3.31690,1.5337e+04,11.01,600.0,30.54,166.00,1,q1_q17_dr25_tce,4986.00,4.496,0.8330,283.253540,40.358189
5252423,K00825.01,Kepler-237 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.103632710,176.9486000,3.16100,8.8790e+02,2.11,687.0,52.82,39.30,1,q1_q17_dr25_tce,4861.00,4.574,0.7320,283.221410,40.421829
5252423,K00825.02,Kepler-237 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.715108430,134.9617800,2.50600,4.1750e+02,1.46,823.0,108.84,21.30,2,q1_q17_dr25_tce,4861.00,4.574,0.7320,283.221410,40.421829
5272878,K00826.01,Kepler-694 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.365839713,171.1357500,2.97210,7.8070e+02,2.44,914.0,165.33,70.80,1,q1_q17_dr25_tce,5776.00,4.554,0.8490,291.149510,40.420521
5283542,K00827.01,,FALSE POSITIVE,FALSE POSITIVE,0.0370,0,0,1,0,5.975817540,174.7760200,3.06500,9.6240e+02,3.86,1047.0,284.25,50.30,1,q1_q17_dr25_tce,6108.00,4.471,0.9970,294.223970,40.417858
5649215,K00839.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,2.446737317,170.6695100,4.72110,1.1779e+03,26.25,1261.0,597.19,110.20,1,q1_q17_dr25_tce,5764.00,4.548,0.8630,298.961120,40.862808
5651104,K00840.01,Kepler-695 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.040330460,169.9490106,1.84110,1.0859e+04,8.99,1021.0,257.29,568.20,1,q1_q17_dr25_tce,5035.00,4.519,0.7910,299.316100,40.822380
5792202,K00841.01,Kepler-27 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,15.335286750,174.0027800,3.89700,3.0814e+03,5.00,610.0,32.67,86.60,2,q1_q17_dr25_tce,5251.00,4.581,0.8170,292.236760,41.085880
10875245,K00117.04,Kepler-107 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,7.958253280,137.8021900,4.37700,5.0000e+01,1.06,1074.0,314.15,14.70,4,q1_q17_dr25_tce,5847.00,4.191,1.4020,297.028260,48.208611
5792202,K00841.02,Kepler-27 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,31.330461350,153.4303100,5.17600,5.0738e+03,6.50,481.0,12.61,117.20,1,q1_q17_dr25_tce,5251.00,4.581,0.8170,292.236760,41.085880
5370302,K00831.01,,FALSE POSITIVE,FALSE POSITIVE,0.0060,0,1,0,0,3.904342500,173.3937340,3.83100,1.6228e+04,12.28,1104.0,351.05,323.40,1,q1_q17_dr25_tce,5810.00,4.526,0.8980,294.056760,40.549679
5372966,K00832.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,9.286358079,171.8214689,3.49949,4.4791e+04,17.61,796.0,95.03,1671.10,1,q1_q17_dr25_tce,5670.00,4.523,0.8210,294.743960,40.533920
5376067,K00833.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,3.951405455,173.2761250,2.18620,2.4539e+03,31.44,1133.0,388.71,117.20,1,q1_q17_dr25_tce,6046.00,4.539,0.8690,295.504390,40.505489
5436502,K00834.01,Kepler-238 e,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,23.653694150,171.3761070,8.21830,3.3418e+03,7.89,731.0,67.65,266.30,1,q1_q17_dr25_tce,5739.00,4.191,1.3840,287.897130,40.637821
5436502,K00834.02,Kepler-238 d,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,13.233522140,140.3219600,6.73720,5.0460e+02,3.06,888.0,146.67,49.10,2,q1_q17_dr25_tce,5739.00,4.191,1.3840,287.897130,40.637821
5436502,K00834.03,Kepler-238 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,6.155602850,134.8165600,4.98430,2.8500e+02,2.32,1146.0,406.94,35.10,3,q1_q17_dr25_tce,5739.00,4.191,1.3840,287.897130,40.637821
5436502,K00834.04,Kepler-238 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.090811305,134.1746200,3.38800,1.1590e+02,1.62,1642.0,1718.04,19.90,5,q1_q17_dr25_tce,5739.00,4.191,1.3840,287.897130,40.637821
10875245,K00117.03,Kepler-107 b,CONFIRMED,CANDIDATE,0.9950,0,0,0,0,3.180027898,133.4986300,3.57970,1.2030e+02,1.53,1458.0,1066.86,50.40,2,q1_q17_dr25_tce,5847.00,4.191,1.4020,297.028260,48.208611
5436502,K00834.05,Kepler-238 f,CONFIRMED,CANDIDATE,0.9890,0,0,0,0,50.446741700,178.5014000,7.15900,3.7030e+02,2.67,568.0,24.64,19.40,4,q1_q17_dr25_tce,5739.00,4.191,1.3840,287.897130,40.637821
5456651,K00835.01,Kepler-239 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,11.763071640,180.9361300,2.90760,1.0373e+03,2.35,616.0,33.99,48.90,1,q1_q17_dr25_tce,4959.00,4.603,0.7560,294.202150,40.663410
5456651,K00835.02,Kepler-239 c,CONFIRMED,CANDIDATE,0.8780,0,0,0,0,56.227927100,132.2925900,3.57000,8.6270e+02,2.37,366.0,4.22,20.90,2,q1_q17_dr25_tce,4959.00,4.603,0.7560,294.202150,40.663410
5481416,K00836.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.384052875,171.5836200,3.09180,1.2681e+03,17.06,1010.0,244.87,50.50,1,q1_q17_dr25_tce,4794.00,4.580,0.7010,299.642850,40.691238
5531576,K00837.01,Kepler-240 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.953547000,174.6622400,2.63120,8.7540e+02,2.25,696.0,55.37,38.40,1,q1_q17_dr25_tce,4768.00,4.536,0.7790,291.158780,40.750271
5531576,K00837.02,Kepler-240 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.144516560,135.9283100,2.34210,3.9180e+02,1.48,864.0,132.08,22.80,2,q1_q17_dr25_tce,4768.00,4.536,0.7790,291.158780,40.750271
5534814,K00838.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,4.859386384,173.0114690,2.27570,6.0443e+03,38.33,1114.0,364.23,269.70,1,q1_q17_dr25_tce,6072.00,4.470,0.9880,292.214360,40.759762
6291653,K00850.01,Kepler-702 b,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,10.526294577,176.5224620,2.52110,9.7680e+03,8.24,713.0,61.16,482.30,1,q1_q17_dr25_tce,5386.00,4.553,0.7930,293.878110,41.661770
6392727,K00851.01,Kepler-703 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.583520948,169.9739720,2.70550,3.8121e+03,5.39,1038.0,274.98,99.50,1,q1_q17_dr25_tce,5815.00,4.540,0.8770,299.186860,41.742680
6422070,K00852.01,Kepler-704 b,CONFIRMED,CANDIDATE,0.8760,0,0,0,0,3.761818430,171.9036400,3.51760,5.1060e+02,2.66,1121.0,372.62,35.90,1,q1_q17_dr25_tce,5653.00,4.472,0.9490,283.316380,41.837120
6428700,K00853.01,Kepler-242 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.203969580,169.6913800,2.96670,1.0244e+03,3.01,742.0,71.50,54.40,1,q1_q17_dr25_tce,5015.00,4.499,0.8260,286.565700,41.808399
6428700,K00853.02,Kepler-242 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,14.496451860,143.4165900,4.01600,6.4750e+02,3.01,613.0,33.48,25.70,2,q1_q17_dr25_tce,5015.00,4.499,0.8260,286.565700,41.808399
5792202,K00841.03,Kepler-27 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.546261490,133.8596400,2.75000,6.5590e+02,2.19,810.0,101.78,24.80,3,q1_q17_dr25_tce,5251.00,4.581,0.8170,292.236760,41.085880
5794379,K00842.01,Kepler-241 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.718098660,175.3552600,3.09570,1.1494e+03,2.31,562.0,23.60,52.70,1,q1_q17_dr25_tce,4702.00,4.592,0.6860,292.913120,41.060921
5794379,K00842.02,Kepler-241 c,CONFIRMED,CANDIDATE,0.9990,0,0,0,0,36.065881630,198.5842300,4.32460,1.5638e+03,2.64,397.0,5.88,51.70,2,q1_q17_dr25_tce,4702.00,4.592,0.6860,292.913120,41.060921
5881688,K00843.01,Kepler-696 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.190425659,171.4412200,2.85890,2.8774e+03,6.21,1234.0,547.90,240.60,1,q1_q17_dr25_tce,6073.00,4.392,1.1350,293.496610,41.137589
6022556,K00844.01,Kepler-697 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.709870784,171.9879820,3.06940,2.0203e+03,4.35,1151.0,415.10,116.10,1,q1_q17_dr25_tce,5727.00,4.463,0.9780,283.864410,41.346458
6032497,K00845.01,Kepler-698 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.329752700,177.2950600,6.27100,1.1875e+03,3.75,727.0,66.08,74.60,1,q1_q17_dr25_tce,5878.00,4.444,0.9870,288.510010,41.301769
6061119,K00846.01,Kepler-699 b,CONFIRMED,CANDIDATE,0.9850,0,0,0,0,27.807566216,186.7135520,4.21587,2.5391e+04,13.84,554.0,22.24,748.10,1,q1_q17_dr25_tce,5862.00,4.584,0.7850,296.888210,41.396091
6191521,K00847.01,Kepler-700 b,CONFIRMED,CANDIDATE,0.9420,0,0,0,0,80.872346900,203.8950000,11.19500,3.6046e+03,7.59,452.0,9.88,160.90,1,q1_q17_dr25_tce,5510.00,4.222,1.2380,287.154300,41.565788
6267425,K00848.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,3.166465862,172.0026270,2.93810,4.3572e+03,26.82,954.0,196.31,122.10,1,q1_q17_dr25_tce,4968.00,4.575,0.7040,284.869290,41.679192
3531558,K00118.01,Kepler-467 b,CONFIRMED,CANDIDATE,0.9120,0,0,0,0,24.993243190,138.6816700,5.94090,2.6960e+02,2.29,712.0,60.88,62.00,1,q1_q17_dr25_tce,5718.00,4.181,1.3170,287.362790,38.649601
6276477,K00849.01,Kepler-701 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.355331160,170.9372900,3.17750,7.5060e+02,2.47,777.0,86.22,49.20,1,q1_q17_dr25_tce,5501.00,4.462,0.9180,288.994200,41.633282
6863998,K00867.01,Kepler-709 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,16.085189370,180.2831900,3.98400,1.4424e+03,3.68,613.0,33.43,62.60,1,q1_q17_dr25_tce,5239.00,4.523,0.8260,292.105190,42.380322
6867155,K00868.01,,CANDIDATE,CANDIDATE,0.9980,0,0,0,0,235.998639900,208.3998220,8.22840,2.0715e+04,10.59,188.0,0.29,271.80,1,q1_q17_dr25_tce,4245.00,4.627,0.6570,293.007970,42.307201
6948054,K00869.01,Kepler-245 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,7.490183050,174.9503700,2.72970,1.1236e+03,2.56,753.0,76.06,53.00,1,q1_q17_dr25_tce,5103.00,4.562,0.7870,291.638980,42.436321
6948054,K00869.02,Kepler-245 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.276123800,201.2869000,4.78650,1.5726e+03,3.03,445.0,9.29,45.50,2,q1_q17_dr25_tce,5103.00,4.562,0.7870,291.638980,42.436321
6948054,K00869.03,Kepler-245 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,17.460879310,137.2659400,2.26410,8.1240e+02,2.32,568.0,24.60,22.60,4,q1_q17_dr25_tce,5103.00,4.562,0.7870,291.638980,42.436321
6435936,K00854.01,Kepler-705 b,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,56.056075400,201.1657800,4.68500,1.6260e+03,1.94,233.0,0.69,27.40,1,q1_q17_dr25_tce,3593.00,4.757,0.4910,289.508480,41.812119
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,0.9740,0,0,0,0,41.408316686,195.7874500,5.02640,2.2839e+04,11.38,453.0,9.93,907.80,1,q1_q17_dr25_tce,5522.00,4.586,0.7470,291.760410,41.944069
6526710,K00856.01,,CANDIDATE,CANDIDATE,0.9940,0,0,0,0,39.748930770,172.8546440,7.30510,1.5179e+04,14.21,552.0,21.87,561.10,1,q1_q17_dr25_tce,6122.00,4.487,0.9640,293.179290,41.969238
6587280,K00857.01,Kepler-243 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.715425977,174.8793100,2.52420,9.0810e+02,2.47,850.0,123.03,59.40,1,q1_q17_dr25_tce,5237.00,4.572,0.8260,285.110470,42.033958
9471974,K00119.01,Kepler-108 b,CONFIRMED,CANDIDATE,0.9590,0,0,0,0,49.183941850,141.9119240,11.33640,1.6462e+03,8.20,669.0,47.40,355.70,1,q1_q17_dr25_tce,5626.00,3.907,2.0570,294.559170,46.062328
6587280,K00857.02,Kepler-243 c,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,20.026141200,146.9110900,1.61100,4.2120e+02,2.28,559.0,23.14,10.70,2,q1_q17_dr25_tce,5237.00,4.572,0.8260,285.110470,42.033958
6599919,K00858.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,13.610148190,173.9873190,2.59400,5.7329e+03,19.02,733.0,68.29,184.10,1,q1_q17_dr25_tce,5697.00,4.460,0.9030,289.897770,42.009151
6675056,K00859.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,10.443319910,175.4046000,2.74300,1.1598e+03,2.66,667.0,46.94,51.70,1,q1_q17_dr25_tce,4947.00,4.516,0.8020,286.243560,42.148811
6685526,K00861.01,Kepler-707 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.237489571,170.8191400,1.81190,3.1580e+02,1.41,1160.0,427.17,30.70,1,q1_q17_dr25_tce,5265.00,4.580,0.8100,290.007570,42.116459
6756669,K00862.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.851520671,173.8228336,3.11058,3.3004e+04,14.62,901.0,155.89,1630.40,1,q1_q17_dr25_tce,5532.00,4.530,0.8060,284.087310,42.233231
6784235,K00863.01,Kepler-708 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.167893418,172.1479590,2.18140,7.8120e+02,2.62,1221.0,526.23,64.80,1,q1_q17_dr25_tce,5895.00,4.503,0.9400,293.816470,42.212502
6849310,K00864.01,Kepler-244 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.311780262,173.5764830,2.72510,1.1540e+03,3.11,1038.0,274.84,86.10,1,q1_q17_dr25_tce,5527.00,4.484,0.9270,287.242680,42.301369
6849310,K00864.02,Kepler-244 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,20.050449400,188.0882100,4.55600,8.4090e+02,2.69,622.0,35.44,37.80,2,q1_q17_dr25_tce,5527.00,4.484,0.9270,287.242680,42.301369
6849310,K00864.03,Kepler-244 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,9.767345030,186.5771800,1.65850,5.6910e+02,2.67,791.0,92.46,21.10,3,q1_q17_dr25_tce,5527.00,4.484,0.9270,287.242680,42.301369
6862328,K00865.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,119.020704400,222.2364920,8.14050,7.4305e+03,8.98,366.0,4.25,223.50,1,q1_q17_dr25_tce,5453.00,4.342,1.0620,291.583770,42.368160
9471974,K00119.02,Kepler-108 c,CONFIRMED,CANDIDATE,0.9870,0,0,0,0,190.320046800,312.6849800,15.28400,1.1417e+03,7.78,426.0,7.80,139.30,2,q1_q17_dr25_tce,5626.00,3.907,2.0570,294.559170,46.062328
6862603,K00866.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,2.861159894,171.6481060,1.88320,1.0143e+03,4.37,1355.0,797.10,58.30,1,q1_q17_dr25_tce,6126.00,4.458,1.0210,291.671720,42.343109
7366258,K00880.01,Kepler-82 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,26.444393370,194.1207400,3.97830,1.8435e+03,3.91,562.0,23.54,88.00,2,q1_q17_dr25_tce,5427.00,4.463,0.9290,292.873380,42.966141
7366258,K00880.02,Kepler-82 c,CONFIRMED,CANDIDATE,0.9830,0,0,0,0,51.539979720,174.0550110,6.39940,3.6443e+03,5.51,450.0,9.67,155.50,1,q1_q17_dr25_tce,5427.00,4.463,0.9290,292.873380,42.966141
7366258,K00880.03,Kepler-82 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.902245782,136.7839300,2.90030,7.0230e+02,2.43,926.0,173.74,59.30,3,q1_q17_dr25_tce,5427.00,4.463,0.9290,292.873380,42.966141
7366258,K00880.04,Kepler-82 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,2.382951591,135.0808410,1.88760,3.9160e+02,1.86,1253.0,583.01,41.40,4,q1_q17_dr25_tce,5427.00,4.463,0.9290,292.873380,42.966141
7373451,K00881.01,Kepler-712 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,21.022506080,207.6759300,4.10720,1.7725e+03,3.07,521.0,17.48,62.40,1,q1_q17_dr25_tce,5067.00,4.585,0.7500,294.909730,42.935261
6948054,K00869.04,Kepler-245 e,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.219814777,133.0040600,2.06420,4.8820e+02,1.69,998.0,234.93,30.50,3,q1_q17_dr25_tce,5103.00,4.562,0.7870,291.638980,42.436321
6949607,K00870.01,Kepler-28 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.912273234,172.1840120,2.32540,9.6140e+02,1.73,585.0,27.72,62.80,1,q1_q17_dr25_tce,4072.00,4.696,0.5700,292.137020,42.429420
6949607,K00870.02,Kepler-28 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.985819010,175.6841800,2.86060,8.8130e+02,1.65,509.0,15.90,51.80,2,q1_q17_dr25_tce,4072.00,4.696,0.5700,292.137020,42.429420
7031517,K00871.01,,CANDIDATE,CANDIDATE,0.0000,0,0,0,0,12.940668656,179.4230140,2.48450,4.2450e+04,22.94,723.0,64.64,307.50,1,q1_q17_dr25_tce,5875.00,4.572,0.8090,291.119690,42.507069
11869052,K00120.01,,FALSE POSITIVE,FALSE POSITIVE,0.5730,0,1,0,0,20.545237500,137.9139400,2.51700,2.1850e+02,2.41,742.0,71.57,18.50,1,q1_q17_dr25_tce,5670.00,4.206,1.2640,294.401920,50.172089
7109675,K00872.01,Kepler-46 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,33.601233710,186.6803430,4.40560,7.4259e+03,8.46,495.0,14.22,247.90,1,q1_q17_dr25_tce,5149.00,4.447,0.9300,289.268740,42.604172
7109675,K00872.02,Kepler-46 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.766529280,138.0637000,2.90040,4.5070e+02,1.97,845.0,120.48,29.20,2,q1_q17_dr25_tce,5149.00,4.447,0.9300,289.268740,42.604172
7118364,K00873.01,Kepler-710 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.347288783,172.2334300,2.10240,4.5160e+02,2.36,1174.0,449.79,39.70,1,q1_q17_dr25_tce,5754.00,4.345,1.1220,291.964170,42.696140
7134976,K00874.01,Kepler-246 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.601811819,169.9810800,2.26070,7.5590e+02,2.35,896.0,152.91,60.80,1,q1_q17_dr25_tce,4986.00,4.496,0.8330,296.483430,42.663429
7134976,K00874.02,Kepler-246 c,CONFIRMED,CANDIDATE,0.9970,0,0,0,0,11.187199050,137.1781400,3.25200,3.5360e+02,1.55,667.0,46.65,21.90,2,q1_q17_dr25_tce,4986.00,4.496,0.8330,296.483430,42.663429
7135852,K00875.01,Kepler-1729 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.220965778,170.6224330,3.08540,2.2600e+03,2.62,595.0,29.68,157.80,1,q1_q17_dr25_tce,3837.00,4.747,0.5170,296.693940,42.626110
7270230,K00876.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,6.998099523,171.8989130,2.04880,2.0285e+04,588.66,853.0,125.22,192.30,1,q1_q17_dr25_tce,5612.00,4.566,0.8290,287.884120,42.832439
7287995,K00877.01,Kepler-81 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.954899930,170.9558710,2.38920,1.4107e+03,2.33,635.0,38.52,87.20,1,q1_q17_dr25_tce,4261.00,4.641,0.6330,293.636960,42.824970
7287995,K00877.02,Kepler-81 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,12.039874880,181.2253600,2.73630,1.2506e+03,2.18,502.0,15.06,57.60,2,q1_q17_dr25_tce,4261.00,4.641,0.6330,293.636960,42.824970
7287995,K00877.03,Kepler-81 d,CONFIRMED,CANDIDATE,0.9980,0,0,0,0,20.837628950,132.0848800,2.37340,4.3900e+02,1.42,418.0,7.24,14.90,3,q1_q17_dr25_tce,4261.00,4.641,0.6330,293.636960,42.824970
3247396,K00121.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.811102200,136.4568000,5.06830,4.0110e+02,63.66,1399.0,904.92,76.80,1,q1_q17_dr25_tce,6200.00,3.800,2.4040,294.460880,38.383461
7303253,K00878.01,Kepler-711 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,23.589171430,173.8199400,5.07300,1.2007e+03,3.16,487.0,13.34,53.30,1,q1_q17_dr25_tce,4919.00,4.566,0.7210,297.460020,42.839920
5094751,K00123.01,Kepler-109 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.481633073,122.9776570,3.78400,2.9850e+02,2.54,1145.0,406.25,125.60,1,q1_q17_dr25_tce,5945.00,4.213,1.3020,290.392730,40.284870
7678434,K00892.01,Kepler-716 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,10.371689280,172.6172900,3.03500,1.2549e+03,3.20,720.0,63.68,64.50,1,q1_q17_dr25_tce,5121.00,4.457,0.8880,290.393220,43.363899
7678434,K00892.02,Kepler-716 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.969962980,137.7544700,1.17570,2.9920e+02,1.78,992.0,229.37,15.00,2,q1_q17_dr25_tce,5121.00,4.457,0.8880,290.393220,43.363899
