toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_dist,st_teff,st_logg,st_rad
1990.01,457939414,FP,10h34m40.95s,158.670633,-59d44m54.54s,-59.748482,-15.942,7.618,2459281.711,3.7899524,5.5268401,4345.437343,11.7871267,602.1590809,1263.419453,171.127,5579.5,4.22,1.10456
1991.01,82707763,FP,11h19m50.07s,169.958638,-51d51m57.86s,-51.866071,-45.152,-1.157,2458573.886,6.65642,5.352,7270,14.9765,542.116,1344,268.254,5805.6,4.13,1.73
1992.01,147340931,FP,10h51m40.05s,162.91688,-44d59m05.07s,-44.984741,0.555,-7.807,2458546.846,4.31224,2.704,4990,12.3576,664.873,1414,375.933,,,1.72
1993.01,453464017,FP,10h09m07.24s,152.28015,-72d47m53.22s,-72.798117,-31.085,25.233,2459352.661,3.9416903,2.537,12840,19.6321,1460.48,1722,290.78,6190.4,4.15,1.48
1994.01,445903569,PC,09h48m41.9s,147.174575,-51d45m23.63s,-51.756564,-13.547,-1.741,2459281.947,4.0337722,3.8222937,3238.430593,13.0531514,4541.726789,2093.750851,515.603,7369,4.27,2.22276
1995.01,299023386,PC,09h33m51.93s,143.466387,-53d33m41.91s,-53.561643,-8.811,1.488,2459330.929,1.552804,1.814,690,11.1748,3930.71,2205,873.401,7804.8,3.78,4.44
1996.01,275384718,FP,11h54m11.32s,178.547176,-46d53m48.79s,-46.896887,-27.631,10.574,2458576.434,7.72433,8.03,7120,20.0285,1173.53,1630,422.884,6249.4,4.19,2.32
1997.01,142378043,PC,12h06m31.8s,181.632505,-31d38m44.57s,-31.645713,8.129,-8.411,2459329.464,1.8363252,1.011096,849.3500297,4.8118035,3966.942782,2024.108244,254.439,6311.5,4.17,1.6119601
1998.01,429295277,FP,12h17m02.21s,184.259218,-51d04m30.55s,-51.075153,18.224,-25.907,2458572.208,1.10833,2.288,1060,4.58274,4415.23,2270,218.438,5972,4.08,1.4
1999.01,447206604,APC,10h27m58.83s,156.995108,-48d25m42.77s,-48.428547,11.3,6.1,2459297.523,7.2127041,2.3835976,8923.408081,16.2495593,215.4541714,977.1437899,183.691,5843,4.33,1.1584899
200.01,410214986,CP,23h39m39.71s,354.915467,-69d11m45.75s,-69.196043,79.464,-67.44,2459040.333,8.1382243,3.2925646,4211.272418,6.495577,115.8275152,836.705617,44.0622,5414,4.438,0.951985
2000.01,371188886,PC,09h45m35.3s,146.397063,-66d41m11.87s,-66.686631,-73.323,12.578,2459356.497,9.1270513,3.457,4540,7.99427,86.7364,850,175.713,5400,4.43,1.18
2001.01,118084044,PC,08h32m43.53s,128.181355,-58d34m31.84s,-58.575511,-2.261,3.211,2459308.262,2.7432044,1.6976246,1547.758704,24.870314,22633.64141,3128.299731,500.027,7896.3,3.6,3.9611499
2002.01,356453768,FP,08h56m45.65s,134.190203,-61d22m17.26s,-61.371461,-70.24,0.73,2458546.003,2.33317,3.18,2620,14.8753,12603,2951,296.179,5986.5,4.32,1.56
2003.01,58463434,PC,13h26m06.51s,201.527127,-27d24m45.22s,-27.41256,-11.957,-11.202,2458579.365,,3.529,3860,15.7171,194.656,1040,379.972,7043.2,3.98,2.46
2004.01,439610306,FP,09h33m52.07s,143.46695,-55d10m32.75s,-55.175763,-12.167,3.727,2458545.266,1.79988,3.518,180,3.32197,6540.68,2505,258.885,6136.9,3.85,2.46
2005.01,147660886,PC,10h56m07.6s,164.031654,-43d22m36.11s,-43.376697,-25.251,8.208,2458549.834,17.30714,4.138,2900,12.2024,110.956,904,328.475,6995.5,4.1,2.23
2006.01,41173048,FA,06h04m53.92s,91.22465,-69d21m37.16s,-69.360322,8.246,22.049,2459194.004,6.40938,2.356,280,10.1474,50.0267,740,485.257,4650,2.54,8.3
2007.01,219466784,PC,13h59m26.02s,209.858415,+74d09m04.42s,74.151228,64.23,-63.374,2458872.69,,9.1654068,912.2762923,3.1563904,1.4952399,282.0314027,115.409,5249,4.48682,0.895408
2008.01,70887357,PC,04h15m25.83s,63.857632,-16d54m07.72s,-16.902144,47.551,-30.747,2458454.333,723.8345008,7.382946,3119.298369,13.1361697,1.3572621,275.2869842,139.212,5463,3.77778,1.94771
2009.01,243187830,PC,01h07m37.99s,16.908292,+22d57m10.32s,22.952868,103.07,-490.315,2458783.773,,2.5728859,630.724443,1.7343816,19.3338169,534.8095455,20.5272,4755.33,4.62683,0.701499
201.01,350618622,CP,05h49m36.43s,87.401782,-54d54m37.52s,-54.910423,7.731,66.448,2459329.66,52.9782176,4.452,6450,10.8596,8.08328,469,113.825,6461.8,4.35,1.33
201.02,350618622,PC,05h49m36.43s,87.401782,-54d54m37.52s,-54.910423,7.731,66.448,2458327.244,5.8492122,3.5045663,118.1884062,1.4854279,571.4054009,1246.969511,113.825,6461.8,4.35,1.33031
2010.01,26547036,PC,19h28m40.07s,292.166942,+53d29m14.53s,53.487369,40.519,11.106,2458712.305,,8.0694553,476.8743089,2.3688387,63.3658826,719.5875183,109.19,5842,4.39929,1.07352
2011.01,136916387,KP,15h21m45.63s,230.440115,-48d19m07.74s,-48.318817,-1624.05,-276.024,2458631.751,,3.0332248,381.3811137,1.8276647,41.4371028,647.0935862,14.682,5739,4.51,0.903973
2012.01,138294130,KP,15h19m57.89s,229.99122,+36d13m46.36s,36.229545,-21.661,-24.25,2458955.917,3.0565258,4.2437497,8416.110076,14.8372739,1616.903294,1617.30065,320.451,5981,4.07,1.59874
2013.01,188589164,PC,15h58m18.62s,239.577568,+35d24m29.21s,35.408114,-143.277,318.219,2458956.396,2.6162769,1.134893,1120.601418,1.0972867,19.1060128,533.2271643,15.8095,3352,4.8984,0.325635
2014.01,198588220,KP,17h06m26.57s,256.610728,+44d46m36.79s,44.776885,9.436,-18.185,2458958.08,4.810142,7.0545718,7451.212708,23.7204619,2884.554089,1869.129627,371.686,6417,3.7,2.6481
2015.01,368287008,PC,15h28m31.84s,232.132653,+27d21m39.86s,27.361073,-56.166,63.966,2458956.033,3.3458902,0.9752135,9753.019785,3.3785144,11.7008909,471.7093472,47.3444,3223,4.89993,0.324155
2016.01,219508169,PC,16h27m11.34s,246.797267,+42d41m15.96s,42.687767,-43.304,68.696,2458957.618,6.8175125,2.8495532,1428.661508,3.2643538,99.1738424,804.8575726,115.834,5175,4.54,0.837198
2016.02,219508169,PC,16h27m11.34s,246.797267,+42d41m15.96s,42.687767,-43.304,68.696,2458957.749,2.4589669,1.958354,1076.405067,2.9716021,386.2734192,1130.689751,115.834,5175,4.54,0.837198
2017.01,357416482,FP,15h15m47.96s,228.949819,+27d21m42.52s,27.36181,-52.439,9.647,2458955.909,5.4983034,2.2689024,12002.69383,16.887396,479.363329,1193.399775,115.605,6362.6,,1.33874
2018.01,357501308,PC,15h19m20.99s,229.837442,+29d12m28.36s,29.207877,-141.096,395.502,2458958.254,7.4371152,2.6970391,1296.387216,2.6050866,26.0685413,576.300415,27.9956,4218.9,4.67,0.622512
2019.01,159781361,PC,15h37m43.62s,234.431765,+48d57m18.74s,48.955206,12.352,-46.466,2458958.288,15.3474527,7.1483441,1043.986107,6.0861555,194.7540847,952.7772822,198.007,5588,3.92293,1.79774
202.01,355509914,PC,01h02m06.01s,15.52504,-59d05m15.81s,-59.087724,17.866,7.733,2458326.111,1.7386736,1.2988138,13645.69467,9.6298524,418.9201714,1153.858537,627.339,4746,4.52746,0.820258
2020.01,39903405,KP,16h20m36.34s,245.151432,+41d02m52.66s,41.04796,-10.312,-29.198,2458956.238,5.6334254,4.2490397,5246.75246,12.6919386,965.9168173,1421.852944,127.774,6412.8,4.09,1.70392
2021.01,236312126,KP,16h02m11.83s,240.549275,+28d10m10.65s,28.169625,-17.422,14.82,2458956.523,3.9414176,2.9583551,19860.21512,13.129895,336.3882173,1092.269844,163.553,5729,4.52,0.919086
2022.01,11996814,FP,02h04m40.93s,31.17055,+65d17m21.59s,65.289331,-26.036,24.771,2458790.849,0.4487349,2.8757897,3572.032803,5.8054498,928.877466,1408.021727,89.3047,3975,4.62844,0.627144
2023.01,16884216,PC,15h31m27.2s,232.863345,+33d54m09.06s,33.902516,42.582,112.198,2458964.129,11.1900486,2.9741507,567.7989939,1.6608182,31.192573,602.7435196,36.9284,4958,4.66667,0.695992
2024.01,255930614,KP,16h30m29.52s,247.622983,+38d20m51.13s,38.347535,-77.899,52.564,2458957.554,2.8759303,3.195178,2900.886986,7.9664234,1529.951731,1595.104653,75.8643,6084,4.17,1.46043
2025.01,394050135,PC,18h51m10.86s,282.795256,+82d14m43.49s,82.245414,2.791,-4.521,2458690.291,8.87202,3.637,6650,12.2755,163.653,996,335.985,6042,4.15,1.48
2026.01,407059875,PC,00h21m52.69s,5.469534,+66d10m05.23s,66.168119,-47.349,-11.911,2458768.29,7.1924,2.732,810,2.27368,72.3112,812,108.076,5050,4.59,0.77
2027.01,335996558,FP,22h13m19.66s,333.331904,+62d51m26.59s,62.857385,4.812,1.212,2458739.508,1.46329,2.431,750,3.54656,3541.21,2149,238.061,6168,4.29,1.28
2028.01,336456596,FP,22h17m44.26s,334.434433,+62d27m54.03s,62.465008,4.431,0.9,2458739.63,0.77871,1.458,670,6.16036,10057.7,2789,609.996,7751,4,2.25
2029.01,445254275,FP,00h48m51.88s,12.216148,+59d23m12.18s,59.386718,2.849,-1.879,2458767.197,2.57134,3.824,920,10.7406,5344.87,2382,910.693,7125,3.54,3.56
203.01,259962054,FA,02h52m04.34s,43.018076,-67d41m13.26s,-67.687016,-55.699,149.273,2458327.729,51.953234,6.315533,2534.439984,1.221202,1.144274,263.7863114,24.7894,3203,5.01682,0.241
2030.01,422656370,APC,23h18m41.3s,349.672086,+68d17m57.18s,68.299217,28.247,0.652,2458767.489,1.32543,1.047,2010,13.9946,829.084,1494,367.355,5778,3.74,2.29
2031.01,470127886,PC,22h04m28.27s,331.117808,+81d33m57.42s,81.565951,25.719,2.507,2458794.389,5.71547,3.925,13280,13.8404,542.246,1344,276.105,6664,4.44,1.18
2032.01,470159478,APC,22h13m14.82s,333.311732,+81d44m23.02s,81.739729,9.1,2.1,2458802.014,17.00934,2.405,4200,15.5178,89.3167,,293,6542,,1.5
2033.01,53617134,PC,01h10m43.22s,17.680098,+65d14m58.73s,65.249648,24.971,-2.555,2458794.683,18.8238,4.806,2360,9.62606,109.162,900,281.184,7014,4.05,1.95
2034.01,427279997,FP,23h25m31.38s,351.380744,+54d36m04.26s,54.601182,-1.535,-1.911,2458768.728,2.89453,3.327,550,6.20845,9411.16,2743,909.511,9714,3.98,2.68
2035.01,53709089,PC,01h10m56.81s,17.73671,+61d05m31.59s,61.092107,-3,-0.3,2458793.505,8.51226,3.068,620,5.90105,872.772,,359.404,9387,,2.35
2036.01,368320811,PC,15h32m03.58s,233.014923,+24d05m06.06s,24.085016,-17.558,15.161,2458956.193,1.25825,1.192,470,4.8504,1332.52,1683,231.827,6549,3.89,2.18
2037.01,405559035,PC,15h39m26.71s,234.861293,+55d09m12.59s,55.153498,-11.969,-23.747,2458747.684,11.15031,4.449,630,2.86345,194.694,1040,263.958,6319,4.38,1.19
2038.01,235937532,APC,19h35m39.5s,293.914601,+81d33m17.25s,81.554791,-2.776,-0.542,2458793.798,3.73213,5.355,3360,16.335,2762.18,2019,603.172,6570,3.68,2.8
2039.01,237071229,PC,20h28m05.46s,307.022746,+61d52m17.08s,61.871411,-17.586,-19.725,2458717.601,11.24886,2.99,1390,5.48291,79.0204,830,276.053,6308,4.19,1.48
204.01,281781375,PC,00h51m54.24s,12.97601,-59d20m37.13s,-59.343647,88.887,-148.96,2458328.036,43.8279601,4.2818927,572.4402978,2.5105994,15.6578187,507.3440419,95.3428,5605,4.39973,1.03654
2040.01,427730490,PC,23h29m05.94s,352.27473,+71d30m23.31s,71.506474,44.853,25.368,2458767.43,3.86085,2.636,14190,11.1063,194.705,1040,144.717,5019,4.43,0.92
2041.01,54364414,FP,01h16m56.36s,19.234846,+62d21m06.08s,62.35169,78.916,-13.737,2458792.095,1.37477,1.601,960,3.0101,1122.82,1612,177.331,5825,4.44,1.02
2042.01,269424395,FP,23h21m28.66s,350.369407,+60d48m04.22s,60.801171,-8.563,-13.166,2458768.149,2.41872,2.685,1160,7.23529,1660.52,1778,511.22,6535,3.9,2.16
2043.01,346929661,PC,00h03m54.61s,0.977557,+59d20m04.85s,59.334681,-3.071,-22.425,2458770.165,12.013,4.101,820,3.52595,127.153,935,203.562,6178,4.33,1.23
2044.01,270333769,FP,23h27m31.27s,351.880281,+61d23m33.05s,61.392515,-5.884,-5.005,2458770.067,4.12066,1.721,1000,7.32494,1378.26,1697,664.006,9953,4.09,2.38
2045.01,347013211,PC,00h04m28.62s,1.119248,+54d56m04.19s,54.934497,14.472,7.986,2458774.668,9.07788,6.214,5600,12.9707,535.616,1340,366.962,6125.9,4.03,1.72
2046.01,468574941,PC,01h04m44.39s,16.184942,+74d19m52.7s,74.331306,6.293,-9.958,2458792.395,1.4972,2.806,16680,18.3536,6345.14,2486,289.668,6081,4.31,1.24
2047.01,363761216,FP,00h23m28.12s,5.867146,+71d09m31.71s,71.158807,-6.964,-1.662,2458962.978,7.40709,2.539,14870,14.314,82.4417,839,196.538,5887,4.35,1.14
2048.01,159873822,PC,15h51m41.79s,237.924107,+52d18m22.71s,52.306308,-10.393,-1.384,2458739.113,13.79022,3.312,1110,2.55691,36.1655,683,116.567,5021.6,4.6,0.76
2049.01,314835525,PC,23h07m38.36s,346.90982,+56d41m40.25s,56.694513,19.194,-0.356,2458768.867,5.30329,3.707,1200,11.7443,473.142,1299,571.487,6054.7,3.41,3.48
205.01,281575427,PC,00h31m54.11s,7.975464,-56d57m54.29s,-56.965081,31.34,4.687,2458326.331,4.2529879,3.109,304.4145029,2.9336559,951.5519629,1416.53685,177.759,6222.5,4.06,1.45382
2050.01,316468545,PC,21h35m37.99s,323.908297,+65d26m15.13s,65.437536,20.968,2.08,2458741.399,13.5975,2.75,480,1.93805,39.1204,696,113.725,5985,4.59,0.88
2051.01,375850439,PC,22h25m10.81s,336.295039,+67d58m16.2s,67.971168,-1.41,-3.759,2458792.018,1.16343,1.626,590,6.39459,25168.8,3509,809.88,11265,4.07,2.62
2052.01,1100766816,FP,15h54m00.24s,238.501017,+19d35m48.79s,19.596887,-66.932,-89.67,2458957.042,1.62263,1.555,1630,4.33692,713.443,1439,115.724,5016.1,,1.01
2053.01,315755496,FP,20h41m19.53s,310.331372,+82d26m07.09s,82.435302,-4.745,8.296,2459394.643,4.27808,1.9576205,1096.601354,17.8096125,528.551257,1222.901639,583.511,4772,,5.2787499
2054.01,378355116,PC,23h52m59.61s,358.248392,+60d28m54s,60.481667,-0.9,0.7,2458769.222,3.56771,3.292,880,6.22981,3624.81,2161,,8124,,2.08
2055.01,322062001,APC,21h36m57.33s,324.238857,+69d17m02.21s,69.283946,-5.7,-1.7,2458767.321,4.69802,2.324,7390,28.8625,1332.32,,376.423,6782,,1.61
2056.01,396356111,PC,00h10m23.9s,2.599567,+58d29m21.98s,58.489439,-98.605,-9.771,2458771.677,10.2207,3.848,300,2.95608,226.74,1081,92.8913,6748.7,4.13,1.72
2057.01,229888286,PC,15h04m27.96s,226.116513,+28d12m56.57s,28.215715,16.4,-14.8,2458957.402,5.59758,5.014,3040,10.3365,762.895,,255.849,6081.3,,1.84
2058.01,326732851,FP,23h58m42.79s,359.678289,+62d37m33.27s,62.625907,2.128,-7.349,2458766.423,1.51567,2.281,750,14.18,1102.82,1605,550.191,4963,,4.96
2059.01,403308915,FP,00h20m47.73s,5.198855,+55d32m34.13s,55.542814,-8.586,-7.721,2458767.491,3.75436,2.063,660,4.58098,1253.85,1657,385.274,8398,4.27,1.75
206.01,55650590,PC,04h54m57.17s,73.73822,-62d31m18.75s,-62.521874,105.973,111.015,2458325.544,0.7363095,0.6894385,1273.442138,1.4706958,117.7589556,840.1720618,47.7465,3358,4.438,0.351676
2060.01,285542903,PC,00h53m04.81s,13.27005,+60d37m05.2s,60.618112,2.884,-1.087,2458766.825,2.26584,2.833,430,7.79082,11752.6,2900,914.062,10125,3.62,4.14
2061.01,327577308,FP,00h18m59.45s,4.747716,+56d22m01.44s,56.367066,181.062,8.715,2458766.425,1.45655,1.51,580,1.83776,436.167,1273,78.9495,4475,4.59,0.7
2062.01,373785851,FP,01h51m06.87s,27.778642,+63d04m53.12s,63.081422,12.315,-4.252,2458796,4.04163,1.719,3100,13.1608,304.098,1163,419.142,6895,3.87,2.36
2063.01,334811204,PC,22h06m48.42s,331.70177,+63d35m56.56s,63.599044,-2.549,-3.778,2458743.998,21.07626,2.124,1890,11.6504,31.6166,660,514.968,7577,3.9,2.46
2064.01,115524421,KP,16h56m31.32s,254.130502,+44d18m09.13s,44.302536,-13.477,-27.061,2458961.124,8.80512,3.033,8660,9.42308,94.9704,869,246.353,5701,4.47,0.97
2065.01,356710041,APC,12h50m18.54s,192.577265,+26d09m34.33s,26.159536,12.582,2.659,2458932.291,,12.4403288,1325.594274,10.1890351,352.545219,1105.155672,234.294,5701.43,3.56597,2.75645
2066.01,141663460,FP,15h14m31.67s,228.631968,-43d23m06.23s,-43.385063,-6.984,-15.199,2458601.344,1.76442,2.749,8800,23,17176.2,3189,326.04,9277.7,,2.26
2067.01,147951030,PC,11h11m27.67s,167.865299,+71d32m26.71s,71.540754,-47.469,-40.466,2459432.054,8.8127834,2.187,660,2.39302,44.9394,721,138.308,5491,4.5359,0.88
2068.01,417931300,PC,12h25m05.65s,186.27356,+60d25m06.05s,60.418346,-197.88,-6.197,2458683.423,7.7688701,2.0846307,1360.032891,2.1403409,12.6582436,481.075358,52.9328,3700,4.70036,0.542573
2069.01,198187049,PC,16h22m54.95s,245.728968,+61d41m41.41s,61.694836,114.951,47.415,2458688.474,5.9212583,2.6447473,146.032664,1.0680437,122.1050094,847.8189508,38.6215,5268,4.56138,0.823126
207.01,260271203,FP,06h16m52.34s,94.218082,-58d13m47.27s,-58.229798,0.243,2.663,2458414.836,5.649621,4.153365,47439.1858,27.681535,405.0881542,1144.213679,969.506,5963,4.31132,1.21025
2070.01,233182695,PC,14h36m10.41s,219.043374,+68d56m26.5s,68.940695,-9.672,18.091,2459437.735,6.3839344,1.358,380,2.42076,48.6985,735,148.003,5849,4.33017,1.16
2071.01,198360694,PC,17h06m24.28s,256.601181,+57d39m39.72s,57.661033,-1.469,-15.734,2458683.696,5.6739502,2.8459137,648.1505723,2.7326962,265.3014467,1029.330056,231.311,5873.3,4.46212,1.00286
2072.01,900715901,PC,11h35m56.77s,173.986546,+75d32m47.86s,75.546629,-185.008,-87.324,2458685.156,3.167896,1.332906,3492.08968,2.3147624,19.5994205,536.636931,39.1185,3546,4.93943,0.388989
2073.01,441642457,PC,13h59m31.76s,209.882326,+58d55m58.48s,58.93291,-82.55,-23.795,2458745.497,79.8289465,4.4185,695.4477983,3.0822793,9.6444644,449.4581692,123.946,5729,4.32178,1.15632
2074.01,158075010,PC,14h32m44.25s,218.184395,+43d45m23.14s,43.756428,-44.888,19.904,2458754.149,177.5830512,4.7901443,456.0908234,3.5953731,9.1603487,443.7085028,131.275,6594,4.16825,1.59978
2075.01,23814735,PC,14h00m10.71s,210.044615,+38d42m20.31s,38.705641,24.527,-30.637,2458740.247,4.7983075,2.0241421,1010.19111,2.1028718,47.3397277,669.0001087,74.1469,4065,4.59496,0.667797
2076.01,27491137,CP,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,-6.973,2458743.72,10.3557525,3.4122481,1097.670209,2.8893998,48.1228624,671.7499031,41.9091,5149.6,4.6,0.772148
2076.02,27491137,PC,14h29m34.08s,217.392016,+39d47m25.44s,39.790399,-118.228,-6.973,2458748.694,33.6896948,4.7850998,2163.855202,4.304942,9.9830727,453.3522838,41.9091,5149.6,4.6,0.772148
2077.01,230075227,PC,16h17m30.47s,244.376954,+68d53m40.79s,68.894664,-3.399,34.826,2459418.549,6.1155313,1.89,250,1.43994,62.7611,784,91.8282,5284,4.54246,0.85
2078.01,159244568,PC,15h08m43.19s,227.179973,+82d26m48.93s,82.446925,35.892,-66.784,2458820.25,6.2772478,1.5325014,910.5215536,2.5385441,105.278027,816.9663784,151.103,5244,4.58339,0.800741
2079.01,224298134,PC,12h21m21.17s,185.338193,+57d45m08.51s,57.752364,-149.355,-24.012,2458711.959,1.4923545,1.2112182,791.4646458,1.3952039,84.6705112,773.6647236,37.066,3577,4.75448,0.480553
208.01,314865962,PC,03h33m07.58s,53.28158,-72d44m38.58s,-72.744051,18.57,44.709,2459369.281,22.4642328,5.3359559,610.8003585,2.49304,33.8860221,615.3538146,148.372,5493,4.43001,0.978381
2080.01,367739494,PC,16h41m31.92s,250.382981,+80d02m45.17s,80.04588,-18.769,64.767,2458689.528,63.5862535,3.9266689,1803.790174,3.0371768,3.1504271,339.791185,141.436,4868,4.61964,0.72252
2081.01,321669174,PC,17h37m12.54s,264.302263,+53d01m32.04s,53.025567,-111.988,-31.78,2458685.903,10.5050019,2.559861,1102.892464,1.7688555,8.2571553,432.3419352,62.3446,3742,4.72382,0.515547
2082.01,160039081,PC,16h06m19.49s,241.581203,+53d30m52.71s,53.514641,69.846,-93.055,2458752.925,30.2002458,4.6855975,496.0323787,2.6976443,39.7869777,640.5528786,63.7194,6004,4.36245,1.1494
2083.01,233633993,PC,18h59m04.26s,284.767733,+60d09m16.04s,60.154455,25.806,60.92,2458695.879,17.9692349,4.5410563,1163.747502,2.5675167,14.15787,494.7311202,146.594,4410,4.507,0.767286
2084.01,441738827,PC,17h17m01.09s,259.254539,+72d44m49.28s,72.747023,47.717,36.775,2458741.073,6.0783039,2.008178,2821.634637,2.5612197,13.2902795,486.9712008,114.549,3630,4.76664,0.466766
2084.02,441738827,FP,17h17m01.09s,259.254539,+72d44m49.28s,72.747023,47.717,36.775,2458745.411,8.1490285,2.3210553,2850.679511,2.5781465,8.990204,441.633629,114.549,3630,4.76664,0.466766
2085.01,103633672,PC,10h08m53.63s,152.223473,+70d23m40.41s,70.394557,-33.703,-40.063,2458850.321,,6.671487,1829.348065,3.3988254,1.3309406,273.9425005,84.5772,5134,4.57244,0.799051
2086.01,230387153,PC,19h03m41.2s,285.921685,+65d47m08.42s,65.785672,15.932,63.447,2458686.892,41.7519076,5.0654165,936.2383534,2.7956802,11.5526671,470.2083249,202.265,5337,4.48036,0.914083
2086.02,230387153,PC,19h03m41.2s,285.921685,+65d47m08.42s,65.785672,15.932,63.447,2458689.914,20.2622823,2.9382422,544.5420607,2.2430299,30.2923435,598.3467929,202.265,5337,4.48036,0.914083
2087.01,219462190,PC,13h52m12.71s,208.052955,+75d09m54.94s,75.165261,-14.785,-7.248,2458709.129,,16.0960466,548.082765,2.2664482,7.6309448,423.9008895,131.542,5647,4.48001,0.953815
2088.01,441765914,PC,17h25m29.97s,261.374894,+75d52m56.21s,75.88228,-18.935,-1.971,2458769.614,124.7251991,7.1265612,1883.701724,3.5827594,1.7338585,292.6665998,126.46,4902,4.5026,0.831423
2089.01,341815197,PC,17h49m13.72s,267.307163,+54d24m57.36s,54.415932,0.484,-3.654,2458690.397,49.9943237,5.4106115,1634.379858,3.3488656,6.3841058,405.410291,187.927,5274.27,4.61038,0.779705
209.01,52204645,PC,01h17m34.6s,19.394178,-66d54m11.04s,-66.903066,-12.619,-138.402,2458325.884,4.3794425,1.749447,966.703613,2.6786357,120.9354863,845.7815134,113.387,4892,4.50955,0.742779
2090.01,233721037,PC,18h25m34.57s,276.394048,+64d38m12.77s,64.636881,-9.763,33.89,2458715.334,230.92212,15.8602661,284.9247434,3.6785805,10.5095659,459.2148716,203.217,6395,3.89312,2.1204
2091.01,219778329,PC,17h35m24.5s,263.852071,+64d22m48.48s,64.380132,12.042,-74.434,2458742.875,177.2190039,5.569971,295.1501962,2.0441012,3.4452822,347.476908,70.2105,5809,4.33351,1.15025
2092.01,393965778,PC,14h10m11.4s,212.547487,+45d33m49.92s,45.563868,95.843,-29.282,2458740.678,4.3030422,2.3158374,821.124351,3.1893794,340.4758329,1095.573004,176.759,5468.73,4.37458,1.0519
2093.01,402898317,PC,20h10m57.01s,302.737523,+70d52m10.75s,70.869653,-36.894,55.129,2458751.6,53.8206262,4.8689381,891.4025288,2.1549149,3.0639572,337.4352312,82.7982,4455,4.55621,0.730261
2094.01,356016119,PC,16h56m34.21s,254.142533,+70d01m38.34s,70.027316,-55.269,0.038,2458691.329,18.7917401,1.4944664,1550.511794,1.542713,1.8565548,297.7122411,50.0248,3457,4.84825,0.376775
2095.01,235678745,PC,19h02m32.77s,285.636524,+75d25m06.65s,75.418514,203.44,-21.318,2458692.815,17.6633427,3.0499528,791.9861954,1.3230479,3.5986595,351.281225,41.9176,3746,4.76979,0.463205
2095.02,235678745,PC,19h02m32.77s,285.636524,+75d25m06.65s,75.418514,203.44,-21.318,2458704.289,28.1738894,4.1896551,749.3357963,1.2856846,1.9309701,300.6516801,41.9176,3746,4.76979,0.463205
2096.01,142748283,PC,10h06m28.49s,151.618699,+74d49m37.96s,74.827211,-26.044,-75.114,2458684.833,3.1190354,1.2715705,3200.931891,1.4719852,10.0847429,454.5021655,48.4809,3285,4.98992,0.247331
